Kermit FacilityID,Operator,KERMIT Status,Kermit Facility Name,Kermit Facility Type Code,Survey Date,Survey Method,Submission Survey ID - Operator,Unique Survey ID - BIL Generate,Survey Type,Survey Sequence1,Number of Surveys Submitted Per Facility,Number Surveys Required Proation/Days Active,Days Between Surveys,Ambient Temp C,Wind Speed MS,Precipitation,Detection Instr Make,Emitting Device Ind,FLIR Instr Model,Stor Controlled Ind,Stor Uncontrolled Ind,Fac Pressurized Days,Leak Detection Ind,Leak Unique ID - Operator,Leak ID Unique _ BCOGC,Leak H2S Ind,Leak Building Ind,Leak Building Det Ind,Process Block,Process Block Other,Leaking Comp,Leaking Comp Other,Leaking Service,Leaking Service Other,Leak Quant Method,Leak Rate CMH,Leak rate gps,leakrate m3/year,,sum leaks,Leak Repaired Ind,Non Meas Reason,Non Meas Reason Other,Repair Date,Sum of Days Detection and Repair,Same Day Detection and Repair,Repair Confirmation,Repair Applied,Repair Other,Repair Delay,Delay Other,Turn Around Ind,Turn Around Date
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,21-Dec-20,OGI,MEG-3341608567804,26946-3-2020,TParty,3,3,3,63,-1,5.3,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33410960,26946-33410960-Comp--Valve--2/22/2021,NO,NO,NO,Comp,,Valve,,Butane,,HFSampler,0.267,3.31525,2338.92,3.31525,,YES,,,22-Feb-21,63,NO,STest,Tighten,,WFSE,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110178,932-34110178-Other-Process Building-Connector--9/24/2020,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.266,3.302833333,2330.16,3.302833333,,YES,Other,It was measured,24-Sep-20,71,NO,STest,Tighten,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110197,932-34110197-Other-Process Building-Connector--9/24/2020,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.266,3.302833333,2330.16,3.302833333,,YES,Other,It was measured,24-Sep-20,71,NO,STest,RBuild,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110232,932-34110232-Other-Process Building-Connector--9/24/2020,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.265,3.290416667,2321.4,3.290416667,,YES,Other,It was measured,24-Sep-20,71,NO,STest,Tighten,,,,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,15-Jul-20,OGI,MEG-3411594827942,932-1-2020,TParty,1,3,3,,16,2.8,Clear,FLIR,NO,GF320/GFx320,NO,YES,316,YES,34110247,932-34110247-Other-Process Building-Connector--9/24/2020,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.265,3.290416667,2321.4,3.290416667,,YES,Other,It was measured,24-Sep-20,71,NO,STest,Tighten,,,,,
18246,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS TOWNSEND A-033-J/094-B-09 002,GP,11-May-20,OGI,MEG-3361613544092,18246-1-2020,TParty,1,3,3,,8,2.8,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611454,18246-33611454-Comp--Connector--,NO,YES,YES,Comp,,Connector,,NGas,,HFSampler,0.265,3.290416667,2321.4,3.290416667,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
3738,Shanghai Energy Corporation,Active,SEC SIERRA A-026-K/094-I-11 002,GP,26-Aug-20,OGI,3738 - Round 2,3738-2-2020,TParty,2,3,3,63,11,3.61,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,GP001066,3738-GP001066-Comp--Connector--11/1/2020,NO,YES,YES,Comp,,Connector,,FGas,,HFSampler,0.264,3.278,2312.64,3.278,,YES,,,01-Nov-20,67,NO,STest,Tighten,,,,,
26230,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS NORTH PINE 06-29-087-20 001,NGL,25-Aug-20,OGI,MEG-3361613508138,26230-2-2020,TParty,2,3,1,103,13,4.7,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611421,26230-33611421-Other-Process Building-Connector--,NO,NO,,Other,Process Building,Connector,,NGas,,HFSampler,0.264,3.278,2312.64,3.278,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,16-Jun-20,OGI,MEG-3311592319338,26946-1-2020,TParty,1,3,3,,9,3.1,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110520,26946-33110520-Comp--Connector--9/19/2020,NO,NO,NO,Comp,,Connector,,Propane,,HFSampler,0.262,3.253166667,2295.12,3.253166667,,YES,,,19-Sep-20,95,NO,STest,Tighten,,NTSIF,,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,18-Apr-20,OGI,MEG-3311587226003,2435-1-2020,TParty,1,3,3,,0,2.8,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,364,YES,33110306,2435-33110306-Comp--Connector--,NO,NO,NO,Comp,,Connector,,LLiquid,,HFSampler,0.261,3.24075,2286.36,3.24075,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
1647,Tourmaline Oil Corp.,Active,TOURMALINE MARTIN B-002-E/094-H-06 003,GP,29-Oct-20,QOGI,KGV1FAR7FWJ,1647-2-2020,TParty,2,2,3,128,0,1.94,Cloudy,FLIR,YES,GF320/GFx320,YES,NO,366,YES,5777,1647-5777-Comp--Connector--,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,25-Aug-20,QOGI,KEA62KY6UZ4,4314-1-2020,TParty,1,3,3,,19,1.67,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4269,4314-4269-Seperator--Valve--10/20/2020,YES,YES,YES,Seperator,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,20-Oct-20,56,NO,STest,RBuild,,WFP,,,
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,25-Aug-20,QOGI,KEA62KY6UZ4,4314-1-2020,TParty,1,3,3,,19,1.67,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4269,4314-4269-Seperator--Valve--10/20/2020,YES,YES,YES,Seperator,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,20-Oct-20,56,NO,STest,RBuild,,WFP,,,
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,25-Aug-20,QOGI,KEA62KY6UZ4,4314-1-2020,TParty,1,3,3,,19,1.67,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4269,4314-4269-Seperator--Valve--10/20/2020,YES,YES,YES,Seperator,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,20-Oct-20,56,NO,STest,RBuild,,WFP,,,
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,30-Oct-20,QOGI,KGWIVODAQ93,4314-2-2020,TParty,2,3,3,66,-2,0.83,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,3307,4314-3307-Sweetening--PDevice--12/18/2020,YES,YES,YES,Sweetening,,PDevice,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,18-Dec-20,49,NO,STest,RBuild,,WFP,,,
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,30-Oct-20,QOGI,KGWIVODAQ93,4314-2-2020,TParty,2,3,3,66,-2,0.83,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,3307,4314-3307-Sweetening--PDevice--12/18/2020,YES,YES,YES,Sweetening,,PDevice,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,18-Dec-20,49,NO,STest,RBuild,,WFP,,,
4314,Aduro Resources Ltd.,Active,ADU MONIAS 05-31-081-21 001,CD,30-Oct-20,QOGI,KGWIVODAQ93,4314-2-2020,TParty,2,3,3,66,-2,0.83,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,3307,4314-3307-Sweetening--PDevice--12/18/2020,YES,YES,YES,Sweetening,,PDevice,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,18-Dec-20,49,NO,STest,RBuild,,WFP,,,
7583,PETRONAS Energy Canada Ltd.,Active,PETRONAS JULIENNE CREEK B-066-A/094-G-02 002,CD,23-Nov-20,QOGI,KHUQNYZAGNQ,7583-3-2020,TParty,3,3,3,62,-11,1.44,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,351,YES,5237,7583-5237-MStation--Valve--,YES,YES,YES,MStation,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
7676,NorthRiver Midstream G and P Canada Inc.,Active,NRM GP TUPPER CREEK A-021-B/093-P-09 001,GP,19-Mar-20,QOGI,KBL1MJ1J07H,7676-1-2020,TParty,1,3,3,,19,3.06,Clear,FLIR,NO,GF320/GFx320,NO,NO,363,YES,1572,7676-1572-Comp--Connector--6/18/2020,NO,NO,NO,Comp,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,18-Jun-20,91,NO,OGI,Tighten,,NTSIF,,,
7791,Tourmaline Oil Corp.,Active,TOURMALINE SUNRISE 15-34-079-17 004,CD,01-Apr-20,QOGI,KB9JOHEGS9Z,7791-1-2020,TParty,1,3,3,,-10,2.22,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,1471,7791-1471-Comp--Connector--4/2/2020,NO,YES,YES,Comp,,Connector,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,02-Apr-20,1,NO,STest,Tighten,,,,NO,
7800,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN D-059-J/094-B-16 003,CD,25-Jul-20,QOGI,KD1SMEHTP30,7800-1-2020,TParty,1,2,3,,12,1.17,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,2479,7800-2479-Tankage--Connector--8/6/2020,NO,NO,YES,Tankage,,Connector,,LLiquid,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,06-Aug-20,12,NO,STest,Other,Normal operation,,,NO,
7800,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN D-059-J/094-B-16 003,CD,26-Nov-20,QOGI,KHZ1FKL0YGL,7800-2-2020,TParty,2,2,3,124,-4,4.44,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4830,7800-4830-Comp--Other-Other : Regulator-12/5/2020,NO,YES,YES,Comp,,Other,Other : Regulator,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,05-Dec-20,9,NO,STest,Other,Repaired by PECL Operations,,,NO,
7800,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN D-059-J/094-B-16 003,CD,26-Nov-20,QOGI,KHZ1FKL0YGL,7800-2-2020,TParty,2,2,3,124,-4,4.44,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4836,7800-4836-Comp--Connector--12/13/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,13-Dec-20,17,NO,STest,Other,Repaired by PECL Operations,NTSIF,,YES,2021-12-31
7845,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN B-070-C/094-G-01 001,CD,02-Jul-20,QOGI,KC4Y45ZU3N7,7845-1-2020,TParty,1,3,3,,10,1.39,LRain,FLIR,NO,GF320/GFx320,YES,NO,351,YES,2592,7845-2592-Comp--Connector--8/28/2020,NO,YES,YES,Comp,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,28-Aug-20,57,NO,STest,Other,"""ETA: middle of August  FEMP repair to fuel system  Parts required  parts request submitted by Jesse	Replace fuel system piping. 
 
  Former WO: SR1016912""",NTSIF,NTSIF  Braided line on compressor requiring replacement Parts delivery >40 days,YES,2021-12-31
7886,PETRONAS Energy Canada Ltd.,Active,PETRONAS GUNDY CREEK B-032-B/094-B-16 001,CD,03-Dec-20,QOGI,KI91DR7103P,7886-3-2020,TParty,3,3,3,77,2,3.61,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4943,7886-4943-Comp--Valve--,NO,YES,YES,Comp,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
7924,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK A-021-I/094-B-09 001,CD,24-Aug-20,QOGI,KE8UNR79IMZ,7924-2-2020,TParty,2,3,3,92,16,2.78,Clear,FLIR,NO,GF320/GFx320,YES,YES,366,YES,3889,7924-3889-Tankage--THatch--11/5/2020,NO,NO,YES,Tankage,,THatch,,Other,Produced H2O,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,05-Nov-20,73,NO,OGI,Replace,,NTSIF,Required shut down or isolation. Tank top repair. Multiple attempts made.,NO,
7925,PETRONAS Energy Canada Ltd.,Active,PETRONAS LILYLAKE A-029-J/094-G-02 001,GP,17-Nov-20,QOGI,KHMB1ZHS0W8,7925-3-2020,TParty,3,3,3,64,-15,2.75,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,5250,7925-5250-Seperator--Valve--,NO,YES,YES,Seperator,,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
7976,PETRONAS Energy Canada Ltd.,Active,PETRONAS JULIENNE CREEK A-005-I/094-G-02 002,CD,19-Nov-20,QOGI,KHPD1FY6ZCV,7976-3-2020,TParty,3,3,3,65,17,3.19,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,5245,7976-5245-Comp--Connector--12/13/2020,NO,NO,NO,Comp,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,13-Dec-20,24,NO,STest,Other,Piping needs replacement. See Notes pulled valve chased threads taped reinstalled,NTSIF,,YES,2021-12-31
17858,Tourmaline Oil Corp.,Active,TOURMALINE LAPRISE CREEK B-024-H/094-G-08 001,GP,20-Jun-20,QOGI,KBNUH33GE1I,17858-2-2020,TParty,2,3,3,78,19,1.75,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,2274,17858-2274-Comp--Valve--7/4/2020,NO,NO,NO,Comp,,Valve,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,04-Jul-20,14,NO,STest,Tighten,Tighten packing on fuel valve. Verify not leaking with snoop.,,,NO,
18060,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN B-008-I/094-B-16 001,CD,23-Sep-20,QOGI,KFFKKPEBPGL,18060-2-2020,TParty,2,3,3,65,6,1.11,LRain,FLIR,NO,GF320/GFx320,YES,NO,354,YES,4588,18060-4588-Dehy--Connector--10/6/2020,NO,YES,YES,Dehy,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,06-Oct-20,13,NO,STest,Other,Repaired by PECL Operations,,,NO,
18060,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN B-008-I/094-B-16 001,CD,02-Dec-20,QOGI,KI7L2EF90PA,18060-3-2020,TParty,3,3,3,70,5,1.81,Clear,FLIR,NO,GF320/GFx320,YES,NO,354,YES,4939,18060-4939-Dehy--Connector--,NO,YES,YES,Dehy,,Connector,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
18074,Crew Energy Inc.,Active,CREW WILDER 10-14-082-20 001,GP,09-Aug-20,OGI,3.30724E+18,18074-2-2020,TParty,2,3,3,196,15,5.2,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,308752,18074-308752-MStation--CValve--8/12/2020,NO,YES,YES,MStation,,CValve,,NGas,,EFactor,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Other - Measurement device unavailable due to device shortage in the month of August.,12-Aug-20,3,NO,STest,Adjust,,Other,Repaired,NO,
18229,PETRONAS Energy Canada Ltd.,Active,PETRONAS TOWN C-072-A/094-B-16 001,GP,17-Jul-20,QOGI,KCQF9HWXVLX,18229-1-2020,TParty,1,3,3,,13,1.11,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,2660,18229-2660-Other-Sales-Valve--7/25/2020,NO,NO,YES,Other,Sales,Valve,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,25-Jul-20,8,NO,STest,Other,"""FORMER WO SR1017163
 Repaired""",NTSIF,,YES,2021-12-31
18289,Storm Resources Ltd.,Active,SRL NIG CREEK D-039-D/094-H-03 001,CD,30-Jun-20,OGI,00891-18289-2020-2,18289-2-2020,TParty,2,3,3,160,15,1.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,303412,18289-303412-Seperator--CValve--9/9/2020,NO,YES,YES,Seperator,,CValve,,NGas,,EFactor,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Other - Measurement device malfunctioned,09-Sep-20,71,NO,OGI,Adjust,,,,,
26229,Tourmaline Oil Corp.,Active,TOURMALINE DOE 02-11-080-16 001,GP,03-Oct-20,QOGI,KFTUHECD680,26229-3-2020,TParty,3,3,3,123,23,6.67,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,366,YES,4609,26229-4609-Tankage--Connector--10/9/2020,NO,NO,YES,Tankage,,Connector,,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,09-Oct-20,6,NO,STest,Tighten,,,,NO,
26427,Tourmaline Oil Corp.,Active,TOURMALINE GUNDY CREEK C-060-A/094-B-16 001,GP,07-Apr-20,QOGI,K8OY9T0RA5W,26427-1-2020,TParty,1,3,3,,3,5.28,Clear,FLIR,NO,GF320/GFx320,YES,NO,366,YES,K8RVWOOWET8,26427-K8RVWOOWET8-Comp--Valve--5/12/2020,NO,NO,YES,Comp,,Valve,,FGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,,,12-May-20,35,NO,STest,Tighten,,,,NO,
26801,Storm Resources Ltd.,Active,SRL NIG CREEK B-048-G/094-H-04 001,GP,24-Feb-20,OGI,00891-26801-2020-1,26801-1-2020,TParty,1,3,3,,-7,2.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,350,YES,1917,26801-1917-Seperator--Other-Other - Meter - Orifice Meter-2/24/2020,NO,YES,YES,Seperator,,Other,Other - Meter - Orifice Meter,NGas,,EFactor,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Leak repaired before quantified,24-Feb-20,0,YES,OGI,Tighten,,,,,
26801,Storm Resources Ltd.,Active,SRL NIG CREEK B-048-G/094-H-04 001,GP,24-Feb-20,OGI,00891-26801-2020-1,26801-1-2020,TParty,1,3,3,,-7,2.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,350,YES,1941,26801-1941-MStation--Other-Other - Meter - Orifice Meter-2/24/2020,NO,YES,YES,MStation,,Other,Other - Meter - Orifice Meter,NGas,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Measured,24-Feb-20,0,YES,OGI,Tighten,,,,,
26801,Storm Resources Ltd.,Active,SRL NIG CREEK B-048-G/094-H-04 001,GP,24-Feb-20,OGI,00891-26801-2020-1,26801-1-2020,TParty,1,3,3,,-7,2.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,350,YES,1944,26801-1944-Refrig--Connector--2/24/2020,NO,YES,YES,Refrig,,Connector,,Propane,,QOGI,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Measured,24-Feb-20,0,YES,OGI,Tighten,,,,,
26801,Storm Resources Ltd.,Active,SRL NIG CREEK B-048-G/094-H-04 001,GP,24-Feb-20,OGI,00891-26801-2020-1,26801-1-2020,TParty,1,3,3,,-7,2.5,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,350,YES,1947,26801-1947-Comp--Other-Other - Meter - Orifice Meter-2/24/2020,NO,YES,YES,Comp,,Other,Other - Meter - Orifice Meter,NGas,,EFactor,0.26,3.228333333,2277.6,3.228333333,,YES,Other,Leak repaired before quantified,24-Feb-20,0,YES,OGI,Tighten,,,,,
26982,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP BLUEHILLS 04-25-088-21 001,CS,06-Oct-20,OGI,KFYHKK3ZVEV,26982-2-2020,TParty,2,3,1,70,0,0.83,Clear,FLIR,NO,GF320/GFx320,NO,NO,96,YES,10089,26982-10089-Comp--Valve--12/15/2020,NO,NO,NO,Comp,,Valve,,NGas,,HFSampler,0.26,3.228333333,2277.6,3.228333333,,YES,,,15-Dec-20,70,NO,STest,Tighten,,Other,Unknown,,
932,1195714 Alberta Ltd.,Active,PENGL FORT ST JOHN 01-36-082-18 002,GP,21-Dec-20,OGI,MEG-3861608562205,932-3-2020,TParty,3,3,3,60,-5,5,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,316,YES,37410407,932-37410407-Other-Process Building-Connector--2/2/2021,NO,NO,,Other,Process Building,Connector,,Propane,,HFSampler,0.258,3.2035,2260.08,3.2035,,YES,Other,It was measured,02-Feb-21,43,NO,STest,Tighten,,,,,
26946,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP MCMAHON 15-25-082-18 002,GP,16-Jun-20,OGI,MEG-3311592319338,26946-1-2020,TParty,1,3,3,,9,3.1,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,33110500,26946-33110500-Comp--Connector--9/26/2020,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.257,3.191083333,2251.32,3.191083333,,YES,,,26-Sep-20,102,NO,OGI,Tighten,,NTSIF,,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,03-Sep-20,OGI,MEG-3221599145002,2435-3-2020,TParty,3,3,3,73,10,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210606,2435-32210606-Refrig--Valve--3/12/2021,NO,NO,NO,Refrig,,Valve,,NGas,,HFSampler,0.256,3.178666667,2242.56,3.178666667,,YES,,,12-Mar-21,190,NO,STest,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210684,2435-32210684-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.255,3.16625,2233.8,3.16625,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210686,2435-32210686-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.255,3.16625,2233.8,3.16625,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,16-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.611111111,Clear,FLIR,NO,GFIR,YES,NO,366,YES,KCPG0KH2VW4,17909-KCPG0KH2VW4-Tankage--Connector-Gauge-8/14/2020,NO,NO,NO,Tankage,,Connector,Gauge,LLiquid,,HFSampler,0.253566126,3.148446065,2221.239264,3.148446065,,YES,,,14-Aug-20,29,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,16-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.611111111,Clear,FLIR,NO,GFIR,YES,NO,366,YES,KCPG5PDXWEP,17909-KCPG5PDXWEP-Tankage--Connector-Gauge-9/1/2020,NO,NO,NO,Tankage,,Connector,Gauge,LLiquid,,HFSampler,0.253566126,3.148446065,2221.239264,3.148446065,,YES,,,01-Sep-20,47,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,22-Sep-20,OGI,B72A202009,17909-2-2020,TParty,2,3,3,66,25,2.222222222,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCS0SHY6BDA,17909-KCS0SHY6BDA-Comp--Connector-Threaded-12/31/2020,NO,NO,NO,Comp,,Connector,Threaded,NGas,,HFSampler,0.253566126,3.148446065,2221.239264,3.148446065,,YES,,,31-Dec-20,100,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,01-Dec-20,OGI,B72A202012,17909-3-2020,TParty,3,3,3,70,25,4.166666667,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCS0SHY6BDA,17909-KCS0SHY6BDA-Comp--Connector-Threaded-12/1/2020,NO,NO,NO,Comp,,Connector,Threaded,NGas,,HFSampler,0.253566126,3.148446065,2221.239264,3.148446065,,YES,,,01-Dec-20,0,YES,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,01-Dec-20,OGI,B72A202012,17909-3-2020,TParty,3,3,3,70,25,4.166666667,Clear,FLIR,NO,GFIR,YES,NO,366,YES,343BBD314,17909-343BBD314-Tankage--THatch-Thief hatch-,NO,NO,NO,Tankage,,THatch,Thief hatch,LLiquid,,HFSampler,0.253566126,3.148446065,2221.239264,3.148446065,,NO,,,,,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
3738,Shanghai Energy Corporation,Active,SEC SIERRA A-026-K/094-I-11 002,GP,26-Aug-20,OGI,3738 - Round 2,3738-2-2020,TParty,2,3,3,63,11,3.61,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,GP001103,3738-GP001103-Comp--Connector--10/14/2020,NO,YES,YES,Comp,,Connector,,FGas,,HFSampler,0.252,3.129,2207.52,3.129,,YES,,,14-Oct-20,49,NO,STest,Tighten,,,,,
1647,Tourmaline Oil Corp.,Active,TOURMALINE MARTIN B-002-E/094-H-06 003,GP,29-Oct-20,QOGI,KGV1FAR7FWJ,1647-2-2020,TParty,2,2,3,128,0,1.94,Cloudy,FLIR,YES,GF320/GFx320,YES,NO,366,YES,5783,1647-5783-Dehy--Valve--,NO,YES,YES,Dehy,,Valve,,NGas,,QOGI,0.25,3.104166667,2190,3.104166667,,NO,,,,,NO,,,,NTSIF,,YES,2021-12-31
