FAC_ID_CODE,PROD GAS,FUEL GAS,FLARE GAS,VENT GAS,TOT RECPTS GAS,TOT DELVRS GAS,PROD OIL,PROD_PERIOD
185,2501.1,0,0,2.2,689.9,0,218682.7,202006
188,33.1,0,0,0,19.1,0,219301.5,202006
204,1818.7,213.6,0,5.2,49.6,10761.1,219774.9,202006
205,6990.3,0,0,20.9,0,23365.1,219774.9,202006
222,226.5,151.9,0,0,0,0,219774.9,202006
230,1370,1.3,3.2,0.5,0,0,219774.9,202006
245,203.4,518.2,0,4.5,0,0,219774.9,202006
257,1485.4,0,0,0,0,0,219774.9,202006
260,0,0,0,0,0,46.1,219774.9,202006
261,0,17,0,0,0,0,219774.9,202006
262,24.2,0,0,0,0,10,219774.9,202006
279,0,0,0,0,0,368.2,219774.9,202006
295,859.6,0,0,0,0,0,219774.9,202006
301,0,315,0,0,0,0,219774.9,202006
317,0,0,0,0,0,207.3,219774.9,202006
326,0,0,0,0,262.3,0,219774.9,202006
335,0,0,0,0,0,305.6,219774.9,202006
437,0,0,0,0,108440.1,0,219879.1,202006
439,0,0,0,0,202351.6,250113.7,219879.1,202006
442,0,0,0,0,57182.6,105598.2,219879.1,202006
444,0,0,0,0,9864.8,41764.9,219879.1,202006
446,286.7,43.8,0,0,0,0,219879.1,202006
454,1953.9,326.6,0,0,0,0,219879.1,202006
510,0,0,0,0,1309.3,0,219879.1,202006
559,0,0,0,0,4,0,219879.1,202006
606,72.2,0,0,0,0,104.8,220813.6,202006
645,1452,724,0,0.2,3057.3,0,222627.2,202006
702,0,0,0,0,446.1,0,222627.2,202006
720,200.2,0,0,0,0,0,222627.2,202006
771,0,0,0,0,7433,0,222627.2,202006
845,0,0,0,0,0,127.8,222627.2,202006
851,0,0,0,0,1308.3,0,222627.2,202006
891,0,0,0,0,0,127.8,222627.2,202006
921,1925.1,0,0,4.1,20278,166.1,222627.2,202006
932,0,0,0,0,9075.5,0,222634.4,202006
980,0,0,0,0,0,31941.7,222634.4,202006
1020,39.8,49.3,0,0,0,193.6,222634.4,202006
1034,0,0,0,0,16,0,222984,202006
1068,0,0,0,0,0,10965.5,223101.2,202006
1099,2132.8,0,0,1.1,0,0,223101.2,202006
1121,610.4,0,0,0.2,1380.9,1915.4,223101.2,202006
1205,259.5,0,0,0,171.8,0,228927.1,202006
1292,0,0,0,0.1,25.7,1539.3,235670.7,202006
1513,375.3,0.5,0,0.3,150,1722,235770.2,202006
1623,0,0,6.4,0,0,161.6,236312.2,202006
1647,293.9,308.1,0,0,3394.8,0,238701,202006
1836,3017,992.7,0,24,0,0,239875.1,202006
1837,281.1,240.6,0,0.4,0,0,239875.1,202006
1882,310.7,161.6,0,0,0,0,239875.1,202006
2012,27.1,0,0,0,117.3,723.9,242392.8,202006
2027,0,0,0,0,0,1246.5,244879.6,202006
2028,0,0,0,0,1038.2,10258.4,244879.6,202006
2048,0,43.6,0,0,0,0,244879.6,202006
2109,643.9,0,0,0,117.1,0,244879.6,202006
2119,1661.1,0,0,0,0,5247.7,244879.6,202006
2175,58.3,0,0,0,0,87,245151.6,202006
2188,998.7,0,0,0,0,0,245516.7,202006
2243,0,0,0,0,284211.9,285089.4,245516.7,202006
2365,61.4,0,0,0,0,0,245554.9,202006
2366,0,0,0,0,0,0.2,248076.1,202006
2435,0,2752,324.1,0,11005,1022.4,252119.9,202006
2436,0,0,0,0,19731.3,0,252119.9,202006
2438,0,862.4,0,0,6894.3,0,252119.9,202006
2549,0,0,0,0.1,0,116.9,252119.9,202006
2826,0,0,0,0,136,21076.7,252119.9,202006
2871,3061.6,0,0,3,0,0,252119.9,202006
2877,0,0,0,0,0,14799.1,252119.9,202006
2879,44.2,0,0,0,0,0,252119.9,202006
2889,0,0,0,0,0,0.1,252119.9,202006
2917,3341.4,248.4,10.1,0,15581.8,15581.8,252119.9,202006
2937,324.6,0,0,0,81.2,1831.2,252130.4,202006
3164,0,0,240.1,0,0,1484.4,252135.5,202006
3193,0,201.9,0,0,0,22.3,252144.9,202006
3204,0,0,0,0,100.3,100.6,252273,202006
3230,284.9,0,0,0,0,0,253044.5,202006
3425,0,0,0,0,0,2348.1,253698.3,202006
3479,2219.7,2.9,0,0.9,30815.2,30207,253698.3,202006
3548,840,0.9,0,0.1,0,5948.3,253698.3,202006
3573,0,0,0,0,0.3,0,253698.3,202006
3601,398.5,0,0,0,71.7,12114.1,306583.6,202006
3613,198.9,58.9,0,0,0,0,346936,202006
3615,0,0,0,0,2044.1,0,346936,202006
3738,6581.5,0,11.2,37.9,233.8,0,346936,202006
3804,2941.4,0,0,0,0,55.8,346936,202006
3838,412.2,0,0,0,0,1972.8,346936,202006
4070,1554.6,0,0,3.4,0,0,346936,202006
4314,206.5,0,0,0,0,0,346936,202006
4557,765,0,0,0,0,94.3,347122.2,202006
4567,135.5,0,0,0,0,0,347141.3,202006
4638,0,0,0,0,0,342.4,347141.3,202006
5106,0,0,0,0,179454.1,179454.1,350069.2,202006
5107,0,0,0,0,69276.4,0,350069.2,202006
5108,0,0,0,0,12129.6,0,350069.2,202006
5119,0,0,0,0,12093.7,0,350069.2,202006
5144,0,0,0,0,0,192172.4,350069.2,202006
5147,0,0,0,0,100205.2,0,350069.2,202006
5159,0,0,0,0,0,105793.8,350069.2,202006
5163,0,0,0,0,48542.7,0,350069.2,202006
5510,214,0,0,0,0,0,355483.6,202006
5724,519.5,0,0,0.1,0,0,361480.4,202006
5733,3919.5,0,0,0,0,0,362636.1,202006
6146,0,0,0,0,0,6935.8,362636.1,202006
6186,0,0,0,0,0,19670,362636.1,202006
6321,0,2.4,0,0,0,0,363143,202006
6366,0,0,0,0,0,1.3,363461,202006
7037,660.2,178.1,0,0,0,0,363754.4,202006
7071,0,0,0,0,140.2,0,365024.3,202006
7137,1832.9,22.4,0,0,0,0,365024.3,202006
7156,0,0,0,0,2472.9,699.3,365024.3,202006
7164,390.3,0,0,3.4,0,0,365029.9,202006
7173,0,0,0,0,1224.7,0,365029.9,202006
7201,338.8,0,0,0,0,0,365029.9,202006
7233,58.9,0,0,0,0,0,365038.6,202006
7283,0,0,0,0,0,3658,368442.9,202006
7287,693.8,0,0,0.4,296.1,5720.7,369339.3,202006
7309,3244.5,0,0,22.6,0,186.5,369339.3,202006
7314,2773.3,441.7,0,5.4,0,11243.9,369339.3,202006
7329,0,8.2,0,0,0,0,369339.3,202006
7332,48.1,0,0,0,0,116.4,369339.3,202006
7341,0,0,0,0,44.4,253.5,369339.3,202006
7359,1684.7,1.8,0,1.3,0,0,369339.3,202006
7362,0,161.1,0,0,1118.4,0,369339.3,202006
7384,0,0,0,0,0,143.6,369964.1,202006
7393,220.6,0,0,0,0,0,370414.8,202006
7405,7.4,0,0,0,0,26.9,371726.9,202006
7423,0,0,0,0,1176.8,0,372379.3,202006
7442,0,0,0,0,21344.8,0,372379.3,202006
7452,9622.4,19.2,0,51.5,0,0,372379.3,202006
7463,2858.5,0,0,0,13314.2,0,372379.3,202006
7465,2177,0,0,0,0,0,372379.3,202006
7466,0,0,126.7,0,8133.3,0,372379.3,202006
7483,561.1,134.9,0,1.6,0,0,372390.4,202006
7503,298.2,0.8,0,0.7,0,0,372390.4,202006
7507,800.5,193.1,0,12.5,0,0,372390.4,202006
7512,0,3.5,0,0,0,0,372684.2,202006
7571,0,100.6,0,0,101.6,0,373151.6,202006
7583,245.9,41.6,0,0,0,0,373163.2,202006
7587,113,0,0,0,0,0,373202.7,202006
7595,253.8,0.4,0.1,0.2,0,0,373225.7,202006
7652,0,1452.8,0,0,7029.2,0,374318.5,202006
7656,2718.4,476.5,0,0,0,808.2,374318.5,202006
7661,0,134,0,0,0,1811.3,374318.5,202006
7664,0,1.5,0,0,0,0,374318.5,202006
7671,0,0,0,0.6,0,0,374318.5,202006
7672,2526.4,0,0,4.5,0,0,374318.5,202006
7676,0,0,0,0,0,107.6,374318.5,202006
7681,779.1,0.2,0,0,6270.1,0,374318.5,202006
7682,321,82,0,0,0,531.6,374318.5,202006
7687,1402,0,0,0,151.6,6005.4,374318.5,202006
7696,0,0,0,0,0,0,376020.9,202006
7706,1244.4,0,0,0,0,0,379558,202006
7727,35913.7,5117.5,0,4.3,0,215.3,380073.9,202006
7729,4665.1,0,21.8,0,0,12.4,380073.9,202006
7743,2727.8,0,0,0,23477.4,3,380073.9,202006
7749,13399,0,0,15.3,0,0,380073.9,202006
7753,1355.2,0,0,0,0,3825.2,380073.9,202006
7776,7628.8,0,0,0,1982.1,0.1,380073.9,202006
7778,14145.6,60.2,0,0,29151.5,27835.3,380073.9,202006
7785,155374.7,561.9,1.8,16.2,990.2,275095.8,380073.9,202006
7791,4640.4,0.4,0,0,0,0.5,380073.9,202006
7795,1437.4,0.5,5.3,1.3,12547.4,0,380073.9,202006
7796,0,0,0,0,36439.5,0,380073.9,202006
7806,19111.7,0,0,0,6806.8,232931.9,380073.9,202006
7807,0,224.2,7,0,0,0,380073.9,202006
7808,0,0,6,0,0,0,380073.9,202006
7815,532.9,0.4,0,5,0,0,380073.9,202006
7817,750,0,0,0,0,0,380073.9,202006
7819,2263.4,4.2,0,0,20585,41295.3,380073.9,202006
7825,3485.2,0,0,0.3,0,0,380073.9,202006
7832,0,20.8,0,0,0,0,380073.9,202006
7834,37741.9,0,0,0,0,178827.6,380073.9,202006
7837,5626.4,0,0,0,0,0,380073.9,202006
7838,1406.6,2.1,0,9.1,0,0,380073.9,202006
7845,3100.3,0,0,1.5,0,0,380073.9,202006
7848,18525.6,2.1,6.1,0,880.6,0,380073.9,202006
7849,0,180.9,0,0,0,0,380073.9,202006
7858,0,0,0,0,0,192172.4,380170.4,202006
7861,39606.6,0,0,0,0,0,380170.4,202006
7864,35313.2,0,0,0,0,0,380170.4,202006
7868,42312.6,71.2,135.9,5.4,143445.6,286891.2,380170.4,202006
7878,9996.4,0,0,0,2694.6,24267.5,380193.2,202006
7884,4577.1,330.3,0,2,0,0,380193.2,202006
7885,5430.5,0,0,2.3,0,0,380193.2,202006
7886,2202.4,0,0,0.8,0,16996.3,380193.2,202006
7894,4546.3,0,36.9,2.1,0,0,380193.2,202006
7902,0,0,0,0,0,21344.8,380193.2,202006
7906,0,0,0,0,0,170.8,380235,202006
7913,2937,0,0,0.1,0,11800.8,380539.2,202006
7914,0,91.7,4.8,0,0,0,380539.2,202006
7915,12011.2,249.9,0,0,5524.9,307.8,454607.6,202006
7924,13774,0,0,0,0,13125.8,488659,202006
7925,0,0,0,0,77040.4,0,488659,202006
7932,0,0,0,0,89.3,0,488659,202006
7936,1319.6,2343.3,0,0,31884.1,880.6,488659,202006
7942,0,0,0,0,0,31.7,488891.3,202006
7947,0,0,0,0,0,13,489151.9,202006
7966,0,0,0,0,6941.4,0,489392.2,202006
7967,3058.6,0,0,0,0,0,489392.2,202006
7970,4168.8,0,0,0.3,256.5,470.4,489392.2,202006
7971,5284.7,0,0,0.8,770.6,964.6,489392.2,202006
7972,2470.7,0,0,1.5,0,0,489392.2,202006
7976,8692.2,0,0,1.6,21314.3,0,489392.2,202006
8171,37,0,7.6,0,0,0,490995.6,202006
8177,1728.9,298.6,23.3,0,0,163.3,492470.9,202006
8192,2563.7,0,0,0,0,0,492470.9,202006
8286,0,0,0,0,10.4,0,492470.9,202006
8294,0,2.5,0,0,0,0,492470.9,202006
8459,2757.5,0,0,0,318.9,1017,492470.9,202006
8483,1515.5,0,0,0,0,0,492470.9,202006
8502,1164.4,263.3,0,0,0,0,492470.9,202006
8503,854.2,203.2,0,0,0,0,492470.9,202006
8508,32652.1,0,0,0,0,145781.9,492470.9,202006
8570,2189,0,0,8.2,0,0,492470.9,202006
8645,0,0,0,0,125.2,0,492470.9,202006
8660,0,0,0,0,47.7,0,492470.9,202006
8786,0,0,0,0,54134.1,0,492470.9,202006
9053,804.7,0,0,0,0,0,492470.9,202006
9070,1218.4,1.2,0,0.9,894.7,5600.5,492470.9,202006
9073,3108.7,0,0,7.9,0,11602.3,492470.9,202006
9075,1084.8,0,0,0,219.5,0,492470.9,202006
9076,603.8,0,0,0,0,0,492470.9,202006
9080,0,0,0,0,0,30,492470.9,202006
9089,899.4,0,0,0,0,0,492470.9,202006
9126,0,0,0,0,51.2,0,492470.9,202006
9138,219.6,0,0,0,0,0,495269.3,202006
9139,30,0,0,0,30.5,0,497314.5,202006
9207,0,0,0,0,0,10529.7,498595.2,202006
9268,0,0,0,0,4446,0,498595.2,202006
9646,0,0,0,0,11287,11287,498595.2,202006
10412,0,0,0,0,0,143888.7,498595.2,202006
10506,0,0,0,0,9751.3,9751.3,498595.2,202006
10808,3878.8,0,21.2,0.7,0,0,498595.2,202006
10826,0,0,0,0,0,172002.8,498595.2,202006
11066,0,0,0,0,0,35189.7,498595.2,202006
11202,23.3,0,22.8,0,0,0,498847.2,202006
11905,0,0,0,0,0,0,499068.7,202006
12470,0,0,0,0,0,7208.9,499126.5,202006
12475,0,0,0,0,11052.9,0,499126.5,202006
12476,0,0,0,0,0,4770.3,499126.5,202006
12692,0,218.1,0,0,0,7616.4,499126.5,202006
13636,0,0,0,0,0,10486.2,499126.5,202006
14155,0,0,0,0,0,1.4,499126.5,202006
14555,0,0,0,0,70524.4,70524.4,499126.5,202006
16296,0,54.7,0,0,0,0,499126.5,202006
17841,2055.1,0.8,0,0,0,0,499126.5,202006
17857,1449.9,0,0,2,0,0,499126.5,202006
17858,16429.5,0,0,0,30,5057.9,499126.5,202006
17896,3626.2,0,0,0.6,0,11167.5,499126.5,202006
17905,2413.9,0,2.3,0.1,0,278.8,499126.5,202006
17909,0,0,0,0,139792.4,0,499126.5,202006
17945,113.2,0,0,0,0,123,499720.7,202006
17968,1021.1,179.6,0,0,0,0,500204.3,202006
17974,14860.3,0,0,0,0,48542.7,500204.3,202006
17977,0,0,0,0,0,1291,500204.3,202006
18014,6816,0,0,0,0,0,500204.3,202006
18019,650.8,14.2,0,0,0,0,504019.5,202006
18051,0,58.6,0,0,0,60.3,506675.7,202006
18060,38259.1,0,0,1.7,0,108792.1,506675.7,202006
18074,15754,0,0,0,55432.3,0,506675.7,202006
18077,1545.3,12.1,1.9,0,0,0,506675.7,202006
18087,0,0,12,0,166.9,4453.3,506675.7,202006
18091,0,0,0,0,0,100.9,506904.4,202006
18121,911.6,0,0,0,0,0,507771.2,202006
18136,0,0,184.9,0,0,34.5,508861.7,202006
18161,1419.7,172.3,0,0,0,0.6,509666.4,202006
18162,2732.9,0,0,0,0,0,509666.4,202006
18176,67,0,0,0,10,0,510291.3,202006
18194,3143.6,0,0,0.4,0,10529.7,510487.1,202006
18197,4688.9,318.6,4.5,0.4,0,0,510487.1,202006
18228,806.4,0.1,0,0,0,0,510487.1,202006
18235,4575.2,0,0,0,0,32262.6,510487.1,202006
18237,0,0,0,0,8020.6,45481.5,510487.1,202006
18246,0,0,0,0,40083,180646.1,510487.1,202006
18250,46915.2,0,0,0,0,1004.8,510487.1,202006
18260,0,0,0,0,269901.4,0,510487.1,202006
18270,32959.4,0,0,0,175282,281054.6,510487.1,202006
18303,0,0,0,0,0,618.1,510487.1,202006
18320,0,0,0,0,0,76.3,510487.1,202006
18334,0,32.2,0,0,0,0,510487.1,202006
18346,68103.6,1887.4,0,3.3,274.4,229889.3,510487.1,202006
18349,3984.2,0,0,0,0,0,510487.1,202006
24114,0,1614.6,101.7,0,0,14023.8,510487.1,202006
26229,27312.9,3146.7,0,0,808.2,109787.4,510487.1,202006
26230,0,0,0,0,525.2,0,510487.1,202006
26233,565.9,0,0,0,0,588.8,512875.1,202006
26235,0,0,0,0,0,38.9,514910,202006
26248,11907.3,6.2,0,0,0,0,515053.8,202006
26263,0,0,0,0,2770.8,0,515053.8,202006
26317,0,0,0,0,0,0,515529.6,202006
26325,12265.4,0,0,0,0,318.9,516044.1,202006
26340,0,0,0,0,0,523.2,517623.9,202006
26346,1440.1,1.1,0,0,0,3798.2,517623.9,202006
26347,2030.4,7.7,0,0,0,0,517623.9,202006
26354,2428.6,0,24.3,0,0,0,537434.8,202006
26449,0,0,0,0,0,0,549995.4,202006
26452,14391.7,104.1,0,0,0,80073.5,554453.1,202006
26524,0,43,0,0,0,0,554453.1,202006
26571,886.8,0,0,0,0,0,555890.3,202006
26650,8.9,0,0,0,0,26.4,556477,202006
26690,3910.5,0.6,0,0,0,0,558476.5,202006
26703,44.4,0,0,0.1,0,115.1,558731.9,202006
26714,34,0,0,0.1,0,0,559038.8,202006
26726,3462.4,0,0,0,0,6352.1,559038.8,202006
26732,0,0.1,0,0,0,0,559038.8,202006
26736,0,0,0,0,0,3474.9,559038.8,202006
26791,73,0,0,0,0,0,559038.8,202006
26794,0,0,0,0,0,30.5,559038.8,202006
26859,0,0,0,0,0,57433.2,559038.8,202006
31646,0,0,0,0,132.8,0,559038.8,202006
3164108,0,0,0,0,11531.6,0,559038.8,202006
3164109,2796,0,0,0,0,0,559038.8,202006
3164116,1613.7,4.2,0,0,0,0,559038.8,202006
3164120,31562.4,6.4,0,0,0,17062.3,559038.8,202006
3164133,0,79.7,0,1.1,0,1741.5,559038.8,202006
3164134,0,0,0,0,0,19.1,559038.8,202006
3164144,0,0,0,0,0,2.5,559051.3,202006
3164145,8488.6,85.5,0,3.9,5293.2,15426.2,559051.3,202006
3164172,0,0,0,0,10679.1,10679.1,559051.3,202006
3164204,0,0,0,0,0,142.4,559726.7,202006
3164210,0,0,0,0,242591,0,560173.8,202006
3164246,0,1773.5,0,0,0,29.7,560173.8,202006
3164247,0,0,0,0,11243.9,16474.6,560173.8,202006
3164265,0,0,0,0,0,163.7,560173.8,202006
3164268,0,0,0,0,0,40.2,561099.4,202006
3164336,1273.4,0,0,0,0,0,561740.3,202006
3164345,1133.9,0.7,0,6,0,0,561740.3,202006
3164360,0,0,0,0,0,31251.1,561740.3,202006
3164365,0,0,0,0,172899.8,51554.8,561740.3,202006
3164367,116.6,0,0,0,0,0,561800.7,202006
3164373,31.8,0,0,0,1,0,564414.1,202006
3164374,28.2,0.3,0,0,0,27.9,564735.3,202006
3164377,0,0,0,0,0,28.9,565479.3,202006
3164427,0,0,0,0,0,18.4,565584.9,202006
3164431,0,0,0,0,0,172899.8,565584.9,202006
3164433,0,0,0,0,0.9,0,565584.9,202006
3164440,1451.5,0,0,0,0,2978.3,565584.9,202006
3164442,0,0,0,0,0,43,565689.9,202006
3164443,824.7,0,0,0.1,1,0,565881.8,202006
3164446,26004.2,0,0,0,206.8,24,565881.8,202006
3164457,0,0,117.2,0,0,37577.5,565881.8,202006
3164458,0,2215.1,0,0,0,5952.5,565881.8,202006
3164483,1696,0,1,0,0,0,565881.8,202006
3164504,0,0,0,0,0,82912.9,565881.8,202006
3164508,1165,250.3,0,0,0,106.8,565881.8,202006
3164512,0,0,0,0,0,1.8,565881.8,202006
3164513,0,0,185.9,0,141451.6,872.9,565881.8,202006
3164515,0,0,53.7,0,0,32017,565881.8,202006
3164524,0,0,0,0,1326.4,0,565881.8,202006
3164532,0,0,0,0,45481.5,0,565881.8,202006
3164535,0,0,0,0,37577.5,37577.5,565881.8,202006
3164537,0,0,0,0,13180.9,0,565881.8,202006
3164573,5498.2,0,0,0,0,0,565881.8,202006
3164578,4068.2,0,0,0,0,0,565881.8,202006
3164589,0,0,0,0,834,0,565881.8,202006
3164592,260,22.6,0,1.7,0,0,565881.8,202006
1,0,0.6,1.7,0,344438.9,48009.6,210.7,202005
2,0,0,0,0,346772.3,0,399.6,202005
3,0,0,0,0,82300.7,0,405.3,202005
5,0,0,0,0,0,40804,405.3,202005
16,0,0,9.9,0.8,0,12.3,1060.7,202005
37,0,0,25.5,0,0,211.1,2727.2,202005
38,51.1,0,0,0,0,0,10792.5,202005
45,0,0,0,0,0,40.5,18764.4,202005
46,611.6,0,0,0,0,12008.1,58714.5,202005
47,6.5,0,0,0,0,0,112069.4,202005
56,0,0,0,0,0,340.7,116401.8,202005
58,0,0,9.8,0,0,853.9,123089.8,202005
74,721.5,0,35.5,0,36.5,0,131998,202005
80,96.7,25.6,0,0,0,548.2,136886.7,202005
98,104.7,0,0,0.4,0,0,142711.8,202005
103,374.7,0,0,0.4,47.1,526.4,142711.8,202005
105,0,0,0,0,1549.6,0,142711.8,202005
106,26.9,0,0,0,0,0,143388.3,202005
107,87.5,0,0,1.2,0,0,143762.2,202005
116,8.9,0,0,0,0,34.3,144433.9,202005
119,0,0,0,0,0,1.8,145147.3,202005
128,140.7,4.1,0,0,0,0,146749.2,202005
131,46.4,3.6,0,0,200,4075,155809.9,202005
133,158.6,0.7,0,0,370.3,0,165490.4,202005
151,178.3,72.6,5.8,0,0,711.5,189422.6,202005
160,0,0,0,0,234514.8,218.3,212428.6,202005
162,0,0,0,0,343.8,0,213019.1,202005
165,8.5,15.5,0,0,111,172.4,215636.8,202005
181,0,0,0,0,0,1251.1,218682.7,202005
184,6854.7,0,0,0,0,0,218682.7,202005
185,3871.6,0.4,0,0.8,0,40.9,218682.7,202005
188,26.1,0,0,0,0,192.8,219266.5,202005
204,3085.8,0,3.2,2.4,51.4,11341.3,219774.9,202005
205,5706.4,1802.4,0,9.9,3618.7,23424,219774.9,202005
222,439.3,150.9,0,0,143.6,2023.3,219774.9,202005
230,1252.9,1.7,0,1.2,0,4712,219774.9,202005
245,4765.3,562.7,1.2,0,0,4148.9,219774.9,202005
257,2660.6,0,0,0,0,128.9,219774.9,202005
261,0,0,0,0,16.9,0,219774.9,202005
262,143.3,0,0,0,0,630.4,219774.9,202005
287,0,0,0,0,0,17.6,219774.9,202005
295,623.1,0,0,0,0,0,219774.9,202005
303,0,0,0,0,0,1802.1,219774.9,202005
335,0,0,0,0,548.2,548.2,219774.9,202005
419,0,0,0,0.2,0,0,219859.9,202005
437,0,0,0,0,0,112337.8,219879.1,202005
439,0,14003.6,0,0,398229.8,58,219879.1,202005
442,0,5493.9,0,0,74653.5,0,219879.1,202005
444,0,0,0,0,5598.8,0,219879.1,202005
446,89,0.2,0,0.2,0,0,219879.1,202005
454,1329.7,0,0,0,0,6419.2,219879.1,202005
464,0,81,0,0,0,0,219879.1,202005
606,76.9,0,0,0,0,0,220769.8,202005
645,1099.9,701.9,6.2,0.2,0,7352.6,222627.2,202005
702,0,0,0,0,89.8,0,222627.2,202005
709,0,106.8,3.1,0,215.7,0,222627.2,202005
720,0,0,8.9,0,0,0,222627.2,202005
730,0,0,0.2,0,0,221.1,222627.2,202005
771,0,0,0,0,10307.9,0,222627.2,202005
890,0,0,0,0,0,6024,222627.2,202005
891,0,0,0,0,313.5,0,222627.2,202005
921,2334.9,5.5,117.2,4.1,0,135.1,222627.2,202005
932,0,0,0,0,62699.9,416848.6,222634.4,202005
981,0,0,0,0,111709.6,0,222634.4,202005
1020,224.3,0,0,0,0,15.5,222634.4,202005
1099,1125.4,0.1,1.3,1.1,0,30.3,223101.2,202005
1121,0,0,0,0,0,2141.1,223101.2,202005
1205,355.6,0,0,0,2291.6,143.6,228927.1,202005
1292,662.8,107,0,0,12.3,0,235670.7,202005
1406,0,1.7,0,0,0,0,235761.6,202005
1513,255.3,155.3,20.9,0.7,155,1852,235770.2,202005
1631,0,0,0,0,0,0,238261.9,202005
1647,187.3,0,0,0,159.5,0,238701,202005
1836,4650.8,0,0,22.8,0,14501.2,239875.1,202005
1837,1053,1,0.1,0.3,0,3921.7,239875.1,202005
1882,336.6,177.7,0,0,0,0,239875.1,202005
2012,26.3,0,0,0,227.3,733.2,242310,202005
2027,0,0,0,0,1532.5,1316.2,244879.6,202005
2028,0,0,0,0,1544.6,9144,244879.6,202005
2048,0,0.3,0,0,0,0,244879.6,202005
2109,354.6,0,0,0,197.7,2082.2,244879.6,202005
2119,1552.1,0,0,1.6,0,0,244879.6,202005
2188,879.2,0,6.2,0,0,0,245516.7,202005
2223,0,0,0,0,0,2572.6,245516.7,202005
2365,18,0,0,0,45.7,0,245554.9,202005
2366,74.5,0,0,0,0,377.6,248076.1,202005
2411,0,12.2,0,0,0,0,252119.9,202005
2435,0,0,2.1,0,81515.8,343.9,252119.9,202005
2436,0,0,286,0,0,45.2,252119.9,202005
2438,0,0,0,0,8583.9,0,252119.9,202005
2826,0,251,0,0,0,25282.8,252119.9,202005
2854,0,0,0,0,0,5832.8,252119.9,202005
2871,6407.6,0,43,0,0,0,252119.9,202005
2879,46.7,0,0,0,0,70.3,252119.9,202005
2917,2315.5,2427.3,0,0,16804.1,233.6,252119.9,202005
2937,281.7,214.9,0,0.1,10.7,0,252125.9,202005
3110,0,0,0,0,0,3614.7,252135.5,202005
3164,0,2668.8,0,0,0,0.6,252135.5,202005
3193,0,0,0,0,0,6786.9,252142.1,202005
3204,0,0,0,0,0,45.4,252273,202005
3230,439.9,0,0,0,0,0,253044.5,202005
3479,7086.4,1.7,0,1.9,0,0,253698.3,202005
3548,1152.1,67.2,1.1,0.3,0,0,253698.3,202005
3601,609.2,0,0,0,0,16077.9,303560.9,202005
3612,0,0,0,0,4555.3,0,346936,202005
3613,104.9,0,0.1,0,0,708.1,346936,202005
3683,0,0,0,0,0,7242.2,346936,202005
3738,8698.6,0,0,56.4,6990.7,29960.6,346936,202005
3804,4150.6,0,56.8,0,0,1023.5,346936,202005
3815,0,6,0,0,0,0,346936,202005
3838,0,0,0,0.1,652.3,0,346936,202005
4063,0,0,0,0,1.9,0,346936,202005
4070,651.8,0,0,0.9,2710.9,155,346936,202005
4314,817.5,181.5,0,0,0,2482.7,346936,202005
4557,595.1,0,0,1.3,0,0,347122.2,202005
4567,54.4,0,0,0,0,0,347141.3,202005
4638,0,0,0,0,332,332,347141.3,202005
5119,0,0,0,0,13014.1,166907.4,350069.2,202005
5144,0,0,0,0,214106.9,0,350069.2,202005
5147,0,0,0,0,104883.3,0,350069.2,202005
5159,0,0,0,0,0,110525.9,350069.2,202005
5510,0,6.1,0,0,0,1447.8,355483.6,202005
5724,52.9,0,0,0.1,0,159.3,361458.5,202005
6186,0,0,0,0,17756.2,0,362636.1,202005
6321,0,0,0,0,0,40.2,363143,202005
6366,0,0,0,0,1553.8,0,363461,202005
7037,539.3,0,0,0,221.1,1962.4,363754.4,202005
7038,0,0,0,0,0,118.3,364249.8,202005
7071,0,0,0,0,49.8,0,365024.3,202005
7137,3404.3,18.2,0,0,0,0,365024.3,202005
7156,0,0,0,0,192.1,0,365024.3,202005
7164,509.8,0,0,5.4,0,0,365029.9,202005
7173,0,0,0,0,1315.8,717.1,365029.9,202005
7201,318.6,0,0,0,0,36.2,365029.9,202005
7233,0,0,0,0,0,10.7,365033.4,202005
7283,0,0,0,0,360.3,0,367639.9,202005
7287,735.4,2.9,0,1.5,0,1766.1,369339.3,202005
7301,0,0,0,0,0,75.3,369339.3,202005
7309,3481.5,548.1,0,20,0,0,369339.3,202005
7314,2736.6,0.2,0,3.8,0,0,369339.3,202005
7329,40,0,0,0,0,123,369339.3,202005
7341,0,0,0,0,14.6,203.3,369339.3,202005
7359,1229.2,254.9,0,1.3,0,0,369339.3,202005
7362,86.1,0,0,0,143.3,301.6,369339.3,202005
7382,908.8,196.9,9.5,13.5,0,3618.7,369339.3,202005
7393,18.7,0,0,0,233.6,0,370414.8,202005
7423,0,106.2,0,0,2725.9,15656.8,372379.3,202005
7442,0,542.5,8,0,0,17775.9,372379.3,202005
7452,18649.9,29.5,155.2,70.5,0,162991.9,372379.3,202005
7463,3576.7,0,0,0,13699.6,0,372379.3,202005
7465,5887.4,0,0,0,0,0,372379.3,202005
7483,963.5,0.1,25.8,1.2,0,0,372390.4,202005
7503,575.3,0.7,0,0.8,0,0,372390.4,202005
7507,1131.2,0,22.3,0.4,0,4527.1,372390.4,202005
7512,0,0,0,0,0,0,372684.2,202005
7571,4498,0,0,0,0,9815.1,373151.6,202005
7583,1791.8,71.1,17.8,0.3,71.1,0,373163.2,202005
7595,1276.5,0.6,0,2.4,0,0,373225.7,202005
