X,Y,OBJECTID,FACILITY_ID,FACILITY_TYPE,FACILITY_TYPE_DESC,FACILITY_NAME,STATUS,MAXIMUM_H2S_PERCENT,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
1197405.4596,1366179.7648,14307019,00025492,WF,Well Facility,PETRONAS NORTHERNMONTNEY B-098-J/094-G-02 004,Active,99,100075616,2012/02/14 00:00:00+00,,9636297,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1327447.1059,1217636.6494,14307020,00025493,WF,Well Facility,SHELL HERITAGE 06-16-079-18 017,Active,7500,100075624,2012/02/15 00:00:00+00,,9636303,Shell Canada Limited,OGAA,FPRC
1321022.4357,1210423.4513,14307021,00025494,WF,Well Facility,SHELL HERITAGE 04-27-078-19 007,Active,,100075625,2012/02/15 00:00:00+00,,9636304,Shell Canada Limited,OGAA,FPRC
1321022.6907,1210419.7488,14307022,00025495,WF,Well Facility,SHELL HERITAGE 04-27-078-19 008,Active,,100075626,2012/02/15 00:00:00+00,,9636305,Shell Canada Limited,OGAA,FPRC
1321022.9415,1210416.1466,14307023,00025496,WF,Well Facility,SHELL HERITAGE 04-27-078-19 009,Active,,100075632,2012/02/16 00:00:00+00,,9636306,Shell Canada Limited,OGAA,FPRC
1222998.6806,1604063.3755,14307024,00025497,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 003,Suspended,500,100075633,2012/02/16 00:00:00+00,,9636307,CNOOC Petroleum North America ULC,OGAA,FPRC
1223002.3514,1604066.7277,14307025,00025498,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 004,Suspended,500,100075634,2012/02/16 00:00:00+00,,9636308,CNOOC Petroleum North America ULC,OGAA,FPRC
1223006.0222,1604070.0799,14307026,00025499,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 005,Suspended,500,100075635,2012/02/16 00:00:00+00,,9636309,CNOOC Petroleum North America ULC,OGAA,FPRC
1223009.6929,1604073.4322,14307027,00025500,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 006,Suspended,500,100075636,2012/02/16 00:00:00+00,,9636310,CNOOC Petroleum North America ULC,OGAA,FPRC
1223013.4597,1604076.8883,14307028,00025501,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 007,Suspended,500,100075637,2012/02/16 00:00:00+00,,9636311,CNOOC Petroleum North America ULC,OGAA,FPRC
1223017.1304,1604080.2406,14307029,00025502,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 008,Suspended,500,100075638,2012/02/16 00:00:00+00,,9636312,CNOOC Petroleum North America ULC,OGAA,FPRC
1223020.9013,1604083.5969,14307030,00025503,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 009,Suspended,500,100075639,2012/02/16 00:00:00+00,,9636313,CNOOC Petroleum North America ULC,OGAA,FPRC
1223024.5721,1604086.9492,14307031,00025504,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 010,Suspended,500,100075640,2012/02/16 00:00:00+00,,9636314,CNOOC Petroleum North America ULC,OGAA,FPRC
1223028.2429,1604090.3014,14307032,00025505,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 011,Suspended,500,100075641,2012/02/16 00:00:00+00,,9636315,CNOOC Petroleum North America ULC,OGAA,FPRC
1223031.0412,1604020.5302,14307033,00025506,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 002,Suspended,500,100075627,2012/02/15 00:00:00+00,,9636316,CNOOC Petroleum North America ULC,OGAA,FPRC
1223034.7119,1604023.8825,14307034,00025507,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 012,Suspended,500,100075642,2012/02/16 00:00:00+00,,9636317,CNOOC Petroleum North America ULC,OGAA,FPRC
1223038.4787,1604027.3387,14307035,00025508,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 013,Suspended,500,100075643,2012/02/16 00:00:00+00,,9636318,CNOOC Petroleum North America ULC,OGAA,FPRC
1223042.1494,1604030.6909,14307036,00025509,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 014,Suspended,500,100075644,2012/02/16 00:00:00+00,,9636319,CNOOC Petroleum North America ULC,OGAA,FPRC
1223045.8202,1604034.0431,14307037,00025510,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 015,Suspended,500,100075645,2012/02/16 00:00:00+00,,9636320,CNOOC Petroleum North America ULC,OGAA,FPRC
1223049.5911,1604037.3995,14307038,00025511,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 016,Suspended,500,100075646,2012/02/16 00:00:00+00,,9636321,CNOOC Petroleum North America ULC,OGAA,FPRC
1223053.2618,1604040.7517,14307039,00025512,WF,Well Facility,CNOOC HORNRIVER D-037-H/094-O-08 017,Suspended,500,100075647,2012/02/16 00:00:00+00,,9636322,CNOOC Petroleum North America ULC,OGAA,FPRC
1372640.433,1078004.243,14307040,00007940,B,Battery Site,CNRL OJAY D-078-B/093-I-09 003,Active,0,100073668,2011/05/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1300205.15,1461913.689,14307041,00008334,SM,Gas Sales Meter,CNRL KAHNTAHRIVER C-053-D/094-I-02 002,Removed,,100017589,1995/03/15 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1329964.14,1184544.464,14307042,00009047,CS,Compressor Station,CVE ENERGY BRASSEY D-051-C/093-P-10 002,Removed,,100016302,1994/09/19 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1372732.262,1157208.439,14307043,00007651,B,Battery Site,VMGPI CUTBANK C-029-A/093-P-08 005,Active,0,100060660,2007/06/22 00:00:00+00,,,Veresen Midstream General Partner Inc.,OGAA,FPRC
1324620.882,1603688.275,14307044,00007942,B,Battery Site,CNRL NOEL D-055-C/094-P-08 003,Active,0,100077297,2013/02/20 09:11:38+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1323321.15,1605544.013,14307045,00007947,B,Battery Site,CNRL HELMET B-086-C/094-P-08 003,Active,,100077488,2013/03/20 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1340586.707,1606661.166,14307046,00007949,B,Battery Site,CNRL HELMET C-072-A/094-P-08 001,Removed,,100077569,2013/04/11 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1357750.625,1159578.977,14307047,00007955,B,Battery Site,CNRL NOEL C-068-C/093-P-08 003,Active,,100077631,2013/05/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1357484.507,1162056.317,14307048,00007956,B,Battery Site,CNRL NOEL B-098-C/093-P-08 004,Active,,100077632,2013/05/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1346388.602,1299830.823,14307049,00007958,B,Battery Site,FALLS CREEK LAGARDE 16-20-087-15 003,Active,7,100077945,2013/06/27 00:00:00+00,,,Falls Creek Resources Inc.,OGAA,FPRC
1243193.12,1548256.325,14307050,00008344,SM,Gas Sales Meter,NTE CANADA GUNNELLCREEK B-023-F/094-I-13 002,Active,,100017399,1995/02/15 00:00:00+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1278545.938,1666528.609,14307051,00008355,SM,Gas Sales Meter,CNRL HELMETNORTH A-073-H/094-P-14 002,Suspended,,100018997,1996/03/20 00:00:00+00,,9616016,Canadian Natural Resources Limited,OGAA,FPRC
1227770.774,1366506.73,14307052,00008370,SM,Gas Sales Meter,NorthRiver JEDNEY B-088-J/094-G-01 006,Active,4,100019045,1996/05/10 00:00:00+00,,,NorthRiver Midstream Inc.,OGAA,FPRC
1293207.331,1296412.526,14307053,00008380,SM,Gas Sales Meter,COP STODDARTWEST 05-25-087-21 001,Active,,100019348,1996/10/01 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1238416.263,1334854.686,14307054,00008387,SM,Gas Sales Meter,NorthRiver AITKENCREEK B-036-I/094-B-16 003,Active,475,100020285,1997/02/17 00:00:00+00,,9601042,NorthRiver Midstream Inc.,OGAA,FPRC
1231811.971,1416991.989,14307055,00008393,SM,Gas Sales Meter,CNRL TOMMYLAKES C-019-I/094-G-09 001,Removed,,100020418,1997/03/05 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1321696.417,1254598.73,14307056,00008407,SM,Gas Sales Meter,ORPHAN FORTSTJOHN 07-08-083-18 002,Active,,100020700,1997/05/27 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1342522.443,1436073.883,14307057,00008417,SM,Gas Sales Meter,CNRL RING A-049-B/094-H-16 004,Active,3,100022158,1998/02/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1180881.616,1389791.877,14307058,00009092,GP,Gas Processing Plant,TIDEWATER POCKETKNIFE A-059-L/094-G-07 002,Suspended,0.1,100031584,2001/10/23 00:00:00+00,,,Tidewater Midstream and Infrastructure Ltd.,OGAA,FPRC
1276604.482,1313099.968,14307059,00007742,B,Battery Site,COP CACHECREEK D-078-L/094-A-11 002,Removed,0.80000001,100066294,2008/10/24 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1273189.759,1353601.058,14307060,00008464,SM,Gas Sales Meter,CNRL NIGCREEK B-019-E/094-H-03 003,Suspended,1,100026267,2000/01/19 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1249657.834,1256648.2504,14307061,00025134,WF,Well Facility,CNRL NORTHERNMONTNEY 07-36-083-26 002,Active,,100073937,2011/06/24 00:00:00+00,,9634579,Canadian Natural Resources Limited,OGAA,FPRC
1223164.4246,1347168.3284,14307062,00025135,WF,Well Facility,PETRONAS NORTHERN MONTNEY A-076-C/094-G-01 001,Active,99,100073913,2011/06/22 00:00:00+00,,9634585,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1334621.5177,1207954.6612,14307063,00025136,WF,Well Facility,MURPHY SUNDOWN 03-13-078-18 001,Active,1000,100073646,2011/04/28 00:00:00+00,,9634589,Murphy Oil Company Ltd.,OGAA,FPRC
1334620.7994,1207964.6662,14307064,00025137,WF,Well Facility,MURPHY HERITAGE 03-13-078-18 002,Active,1000,100073647,2011/04/28 00:00:00+00,,9634590,Murphy Oil Company Ltd.,OGAA,FPRC
1347526.6868,1163606.5395,14307065,00025138,WF,Well Facility,CNRL DEEPBASIN D-011-H/093-P-07 001,Active,,100073784,2011/05/26 00:00:00+00,,9634636,Canadian Natural Resources Limited,OGAA,FPRC
1347518.5436,1163591.2471,14307066,00025139,WF,Well Facility,CNRL DEEPBASIN D-011-H/093-P-07 002,Active,,100073785,2011/05/26 00:00:00+00,,9634637,Canadian Natural Resources Limited,OGAA,FPRC
1198257.7138,1374538.251,14307067,00025140,WF,Well Facility,PETRONAS NORTHERNMONTNEY A-087-B/094-G-07 001,Active,99,100073969,2011/06/30 00:00:00+00,,9634586,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1327181.1252,1231730.0625,14307068,00025141,WF,Well Facility,SHELL HERITAGE 16-28-080-18 001,Active,,100073673,2011/05/02 00:00:00+00,,9634635,Shell Canada Limited,OGAA,FPRC
1251639.1358,1255987.5426,14307069,00025142,WF,Well Facility,CNRL NORTHERNMONTNEY 01-31-083-25 001,Active,,100073958,2011/06/29 00:00:00+00,,9634640,Canadian Natural Resources Limited,OGAA,FPRC
1251644.4745,1255995.9949,14307070,00025143,WF,Well Facility,CNRL NORTHERNMONTNEY 01-31-083-25 002,Active,,100073970,2011/06/30 00:00:00+00,,9634641,Canadian Natural Resources Limited,OGAA,FPRC
1251692.8614,1256071.96,14307071,00025144,WF,Well Facility,CNRL NORTHERNMONTNEY 01-31-083-25 003,Active,,100073971,2011/06/30 00:00:00+00,,9634642,Canadian Natural Resources Limited,OGAA,FPRC
1251700.9201,1256084.6216,14307072,00025145,WF,Well Facility,CNRL NORTHERNMONTNEY 01-31-083-25 004,Active,,100073999,2011/07/05 00:00:00+00,,9634643,Canadian Natural Resources Limited,OGAA,FPRC
1251770.6562,1255914.9852,14307073,00025146,WF,Well Facility,CNRL NORTHERNMONTNEY 16-30-083-25 001,Active,,100073973,2011/06/30 00:00:00+00,,9634645,Canadian Natural Resources Limited,OGAA,FPRC
1251775.9949,1255923.4375,14307074,00025147,WF,Well Facility,CNRL NORTHERNMONTNEY 16-30-083-25 002,Active,,100073974,2011/06/30 00:00:00+00,,9634646,Canadian Natural Resources Limited,OGAA,FPRC
1251781.3335,1255931.8899,14307075,00025148,WF,Well Facility,CNRL NORTHERNMONTNEY 16-30-083-25 003,Active,,100073975,2011/06/30 00:00:00+00,,9634647,Canadian Natural Resources Limited,OGAA,FPRC
1227891.0174,1337401.2411,14307076,00025149,WF,Well Facility,PETRONAS NORTHERNMONTNEY D-070-J/094-B-16 005,Active,30,100073715,2011/05/12 00:00:00+00,,9634652,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1369247.5125,1193862.7912,14307077,00025516,WF,Well Facility,OVV HERITAGE B-030-H/093-P-09 003,Active,1,100075887,2012/04/11 00:00:00+00,,9636327,Ovintiv Canada ULC,OGAA,FPRC
1369260.0931,1193849.9055,14307078,00025517,WF,Well Facility,OVV HERITAGE A-030-H/093-P-09 003,Active,1,100075742,2012/03/06 00:00:00+00,,9636328,Ovintiv Canada ULC,OGAA,FPRC
1369253.8028,1193856.3489,14307079,00025518,WF,Well Facility,OVV HERITAGE A-030-H/093-P-09 004,Active,1,100075743,2012/03/06 00:00:00+00,,9636329,Ovintiv Canada ULC,OGAA,FPRC
1191177.2585,1394532.076,14307080,00025578,WF,Well Facility,PETRONAS NORTHERNMONTNEY A-005-C/094-G-10 001,Active,99,100075946,2012/04/30 00:00:00+00,,9636586,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1322199.8485,1183288.0221,14307081,00025580,WF,Well Facility,OVV HERITAGE D-041-D/093-P-10 001,Active,,100076032,2012/06/05 00:00:00+00,,9636621,Ovintiv Canada ULC,OGAA,FPRC
1191284.4213,1405619.7207,14307082,00025581,WF,Well Facility,PETRONAS NORTHERNMONTNEY C-014-F/094-G-10 001,Active,99,100076015,2012/05/30 00:00:00+00,,9636630,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1108575.1414,1639390.9875,14307083,00025582,WF,Well Facility,CNOOC LIARD C-066-I/094-N-09 001,Suspended,500,100076446,2012/09/04 00:00:00+00,,9636644,CNOOC Petroleum North America ULC,OGAA,FPRC
1360616.2916,1201043.4875,14307084,00025583,WF,Well Facility,OVV HERITAGE 12-15-077-15 004,Active,1,100076008,2012/05/28 00:00:00+00,,9636646,Ovintiv Canada ULC,OGAA,FPRC
1243661.9055,1269750.3305,14307085,00025584,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY B-034-H/094-B-08 001,Active,,100076181,2012/07/11 00:00:00+00,,9636647,Pacific Canbriam Energy Limited,OGAA,FPRC
1243670.7728,1269754.946,14307086,00025585,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY B-034-H/094-B-08 002,Inactive,,100076222,2012/07/17 00:00:00+00,,9636648,Pacific Canbriam Energy Limited,OGAA,FPRC
1243679.6306,1269759.5521,14307087,00025586,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY B-034-H/094-B-08 003,Inactive,,100076223,2012/07/17 00:00:00+00,,9636649,Pacific Canbriam Energy Limited,OGAA,FPRC
1338564.2116,1217202.9437,14307088,00025587,WF,Well Facility,OVV HERITAGE 12-10-079-17 002,Active,990,100076054,2012/06/08 00:00:00+00,,9636651,Ovintiv Canada ULC,OGAA,FPRC
1338562.2636,1217227.8554,14307089,00025588,WF,Well Facility,OVV HERITAGE 12-10-079-17 003,Active,990,100076055,2012/06/08 00:00:00+00,,9636652,Ovintiv Canada ULC,OGAA,FPRC
1338561.6253,1217235.9567,14307090,00025589,WF,Well Facility,OVV HERITAGE 12-10-079-17 004,Active,990,100076056,2012/06/08 00:00:00+00,,9636653,Ovintiv Canada ULC,OGAA,FPRC
1223788.2237,1322491.9372,14307091,00025956,WF,Well Facility,CNRL TOWN C-006-F/094-B-16 001,Active,0,100078654,2013/11/25 00:00:00+00,,9638811,Canadian Natural Resources Limited,OGAA,GPSD
1354253.3214,1225599.1271,14307092,00025957,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 001,Active,100,100078611,2013/11/19 00:00:00+00,,9638813,Tourmaline Oil Corp.,OGAA,FPRC
1354253.7185,1225594.2021,14307093,00025958,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 002,Active,100,100078612,2013/11/19 00:00:00+00,,9638814,Tourmaline Oil Corp.,OGAA,FPRC
1354254.1166,1225589.2761,14307094,00025959,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 003,Active,100,100078613,2013/11/19 00:00:00+00,,9638815,Tourmaline Oil Corp.,OGAA,FPRC
1354254.5138,1225584.3511,14307095,00025960,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 004,Active,100,100078614,2013/11/19 00:00:00+00,,9638816,Tourmaline Oil Corp.,OGAA,FPRC
1354254.9109,1225579.4261,14307096,00025961,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 005,Active,100,100078615,2013/11/19 00:00:00+00,,9638817,Tourmaline Oil Corp.,OGAA,FPRC
1354255.309,1225574.5002,14307097,00025962,WF,Well Facility,TOURMALINE HERITAGE 13-32-079-15 006,Active,100,100078616,2013/11/19 00:00:00+00,,9638818,Tourmaline Oil Corp.,OGAA,FPRC
1327177.2236,1242624.8638,14307098,00025963,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 001,Active,0,100078488,2013/10/28 00:00:00+00,,9638829,ARC Resources Ltd.,OGAA,FPRC
1327177.6527,1242614.847,14307099,00025964,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 002,Active,,100078489,2013/10/28 00:00:00+00,,9638830,ARC Resources Ltd.,OGAA,FPRC
1327178.0707,1242604.8337,14307100,00025965,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 003,Active,,100078490,2013/10/28 00:00:00+00,,9638831,ARC Resources Ltd.,OGAA,FPRC
1327178.4887,1242594.8195,14307101,00025966,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 004,Active,,100078491,2013/10/28 00:00:00+00,,9638832,ARC Resources Ltd.,OGAA,FPRC
1327232.4972,1242617.1305,14307102,00025968,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 006,Active,,100078493,2013/10/28 00:00:00+00,,9638834,ARC Resources Ltd.,OGAA,FPRC
1327232.8954,1242607.1134,14307103,00025969,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 007,Active,,100078494,2013/10/28 00:00:00+00,,9638835,ARC Resources Ltd.,OGAA,FPRC
1327224.6878,1242624.3241,14307104,00025970,WF,Well Facility,ARCRES SEPTIMUS 11-34-081-18 008,Active,,100078495,2013/10/28 00:00:00+00,,9638836,ARC Resources Ltd.,OGAA,FPRC
1234903.5284,1351112.1387,14307105,00025971,WF,Well Facility,TOURMALINE NORTHERNMONTNEY A-020-H/094-G-01 004,Active,0.5,100078580,2013/11/16 00:00:00+00,,9638845,Tourmaline Oil Corp.,OGAA,FPRC
1221832.2371,1343151.7534,14307106,00025972,WF,Well Facility,PETRONAS NORTHERNMONTNEY A-038-C/094-G-01 002,Active,99,100078297,2013/09/26 00:00:00+00,,9638920,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1338169.8656,1238063.5593,14307107,00025973,WF,Well Facility,ARCRES HERITAGE 08-15-081-17 005,Active,,100078496,2013/10/28 00:00:00+00,,9638930,ARC Resources Ltd.,OGAA,FPRC
1338171.0142,1238048.5698,14307108,00025974,WF,Well Facility,ARCRES HERITAGE 08-15-081-17 006,Active,,100078497,2013/10/28 00:00:00+00,,9638931,ARC Resources Ltd.,OGAA,FPRC
1338172.1607,1238033.5822,14307109,00025975,WF,Well Facility,ARCRES HERITAGE 08-15-081-17 007,Active,,100078498,2013/10/28 00:00:00+00,,9638932,ARC Resources Ltd.,OGAA,FPRC
1285252.6261,1357598.7838,14307110,00023285,WF,Well Facility,TOURMALINE PICKELL D-043-F/094-H-03 001,Inactive,,100063144,2008/01/09 00:00:00+00,,9628638,Tourmaline Oil Corp.,OGAA,FPRC
1371168.6343,1190325.5977,14307111,00023287,WF,Well Facility,OVV HERITAGE A-088-A/093-P-09 001,Active,,100063522,2008/01/29 00:00:00+00,,9628730,Ovintiv Canada ULC,OGAA,FPRC
1371169.4518,1190315.5976,14307112,00023288,WF,Well Facility,OVV HERITAGE A-088-A/093-P-09 002,Active,,100063523,2008/01/29 00:00:00+00,,9628731,Ovintiv Canada ULC,OGAA,FPRC
1371170.369,1190305.6016,14307113,00023289,WF,Well Facility,OVV HERITAGE A-088-A/093-P-09 003,Active,,100063524,2008/01/29 00:00:00+00,,9628732,Ovintiv Canada ULC,OGAA,FPRC
1352591.3845,1139779.192,14307114,00023290,WF,Well Facility,KELT LNG NOEL D-057-E/093-P-01 001,Active,,100063105,2008/01/07 00:00:00+00,,9628722,Kelt Exploration (LNG) Ltd.,OGAA,FPRC
1335311.2916,1367412.7876,14307115,00023291,WF,Well Facility,ORPHAN DRAKE A-016-L/094-H-01 001,Inactive,,100063048,2008/01/03 00:00:00+00,,9628696,Orphan Fund,OGAA,FPRC
1335289.9534,1368366.6861,14307116,00023292,WF,Well Facility,ORPHAN DRAKE A-026-L/094-H-01 001,Removed,,100063049,2008/01/03 00:00:00+00,,9628699,Orphan Fund,OGAA,FPRC
1276793.8903,1545062.6318,14307117,00023293,WF,Well Facility,NTE CANADA SIERRA C-067-B/094-I-14 002,Active,,100062692,2007/12/11 00:00:00+00,,9628786,NTE Energy Canada Ltd.,OGAA,FPRC
1367153.1535,1186076.8108,14307118,00023665,WF,Well Facility,MURPHY HERITAGE B-043-B/093-P-09 003,Active,,100065561,2008/08/26 00:00:00+00,,9629683,Murphy Oil Company Ltd.,OGAA,FPRC
1277546.4551,1355785.9355,14307119,00023666,WF,Well Facility,CNRL UMBACH B-033-E/094-H-03 001,Active,,100065499,2008/08/21 00:00:00+00,,9629684,Canadian Natural Resources Limited,OGAA,FPRC
1274196.5879,1539999.4205,14307120,00023668,WF,Well Facility,NTE CANADA SIERRA B-011-C/094-I-14 006,Active,,100065276,2008/08/06 00:00:00+00,,9629690,NTE Energy Canada Ltd.,OGAA,FPRC
1327033.0772,1221742.3841,14307121,00023669,WF,Well Facility,SHELL HERITAGE 14-28-079-18 002,Active,,100065294,2008/08/07 00:00:00+00,,9629692,Shell Canada Limited,OGAA,FPRC
1237869.8181,1502173.9073,14307122,00023670,WF,Well Facility,NTE CANADA ELLEH B-034-L/094-I-05 002,Active,,100065314,2008/08/11 00:00:00+00,,9629697,NTE Energy Canada Ltd.,OGAA,FPRC
1328326.2592,1233164.3542,14307123,00023671,WF,Well Facility,SHELL HERITAGE 15-34-080-18 001,Active,,100065316,2008/08/11 00:00:00+00,,9629656,Shell Canada Limited,OGAA,FPRC
1264373.8459,1551355.8432,14307124,00023672,WF,Well Facility,NTE CANADA SIERRA A-044-E/094-I-14 007,Active,,100065317,2008/08/11 00:00:00+00,,9629709,NTE Energy Canada Ltd.,OGAA,FPRC
1260421.2765,1411746.5647,14307125,00022699,WF,Well Facility,TOURMALINE BLACK C-041-G/094-H-12 001,Active,,100058679,2007/01/12 00:00:00+00,,9626361,Tourmaline Oil Corp.,OGAA,FPRC
1199107.7668,1521916.2381,14307126,00022700,WF,Well Facility,ORPHAN CLARKELAKE C-066-H/094-J-10 001,Inactive,,100058370,2006/12/19 00:00:00+00,,9626235,Orphan Fund,OGAA,FPRC
1207028.7621,1398819.993,14307127,00023096,WF,Well Facility,CNRL GREENCREEK C-033-A/094-G-10 001,Removed,,100061974,2007/11/01 00:00:00+00,,9628277,Canadian Natural Resources Limited,OGAA,FPRC
1266666.8576,1346842.4717,14307128,00023097,WF,Well Facility,TOURMALINE NIGCREEK B-048-A/094-H-04 001,Active,,100061975,2007/11/01 00:00:00+00,,9628279,Tourmaline Oil Corp.,OGAA,FPRC
1236228.013,1501782.7777,14307129,00023098,WF,Well Facility,NTE CANADA ELLEH D-027-L/094-I-05 007,Active,,100061857,2007/10/23 00:00:00+00,,9628286,NTE Energy Canada Ltd.,OGAA,FPRC
1255060.2345,1410231.7551,14307130,00023099,WF,Well Facility,TOURMALINE BLACKCREEK B-038-G/094-H-12 001,Inactive,,100061929,2007/10/29 00:00:00+00,,9628257,Tourmaline Oil Corp.,OGAA,FPRC
1259572.6641,1404381.8024,14307131,00023100,WF,Well Facility,TOURMALINE BLACKCREEK D-063-B/094-H-12 001,Active,,100061896,2007/10/25 00:00:00+00,,9628253,Tourmaline Oil Corp.,OGAA,FPRC
1261944.2322,1411197.2821,14307132,00023102,WF,Well Facility,TOURMALINE BLACK C-039-H/094-H-12 001,Active,,100061899,2007/10/25 00:00:00+00,,9628256,Tourmaline Oil Corp.,OGAA,FPRC
1253796.7288,1413313.5111,14307133,00023104,WF,Well Facility,TOURMALINE BLACKCREEK D-070-G/094-H-12 001,Active,,100061931,2007/10/29 00:00:00+00,,9628263,Tourmaline Oil Corp.,OGAA,FPRC
1255819.6941,1414025.543,14307134,00023105,WF,Well Facility,TOURMALINE BLACKCREEK B-077-G/094-H-12 001,Suspended,,100062301,2007/11/21 00:00:00+00,,9628268,Tourmaline Oil Corp.,OGAA,FPRC
1206229.9102,1347893.4338,14307135,00023107,WF,Well Facility,PETRONAS JULIENNECREEK A-098-A/094-G-02 001,Active,,100061726,2007/10/10 00:00:00+00,,9628304,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1258292.7517,1349100.7826,14307136,00023108,WF,Well Facility,TOURMALINE NIGCREEK B-079-B/094-H-04 001,Active,,100061989,2007/11/02 00:00:00+00,,9628280,Tourmaline Oil Corp.,OGAA,FPRC
1383276.9866,1077523.0756,14307137,00023109,WF,Well Facility,CNRL OJAY A-065-A/093-I-09 001,Active,,100061932,2007/10/29 00:00:00+00,,9628307,Canadian Natural Resources Limited,OGAA,FPRC
1250753.9703,1515967.8706,14307138,00023111,WF,Well Facility,NTE CANADA ELLEH A-076-B/094-I-12 006,Active,,100061990,2007/11/02 00:00:00+00,,9628311,NTE Energy Canada Ltd.,OGAA,FPRC
1264272.1914,1549875.5871,14307139,00023112,WF,Well Facility,NTE CANADA SIERRA C-024-E/094-I-14 003,Active,,100061787,2007/10/17 00:00:00+00,,9628310,NTE Energy Canada Ltd.,OGAA,FPRC
1255241.635,1413996.6046,14307140,00023114,WF,Well Facility,TOURMALINE BLACKCREEK A-078-G/094-H-12 001,Active,,100062176,2007/11/14 00:00:00+00,,9628296,Tourmaline Oil Corp.,OGAA,FPRC
1241381.5643,1412985.6145,14307141,00023115,WF,Well Facility,TOURMALINE CONROYCREEK A-077-E/094-H-12 001,Active,,100061756,2007/10/12 00:00:00+00,,9628314,Tourmaline Oil Corp.,OGAA,FPRC
1297303.2071,1282460.6991,14307142,00023117,WF,Well Facility,CNRL STODDARTWEST 09-12-086-21 003,Active,,100061691,2007/10/05 00:00:00+00,,9628362,Canadian Natural Resources Limited,OGAA,FPRC
1369370.5284,1153113.4551,14307143,00023118,WF,Well Facility,CNRL DEEPBASIN C-084-J/093-P-01 001,Active,,100061934,2007/10/29 00:00:00+00,,9628395,Canadian Natural Resources Limited,OGAA,FPRC
1340418.939,1496572.4929,14307144,00023119,WF,Well Facility,CVE ENERGY BIVOUAC A-095-B/094-I-08 001,Active,,100062095,2007/11/08 00:00:00+00,,9628350,Cenovus Energy Inc.,OGAA,FPRC
