Kermit FacilityID,Survey Sequence1,Number of Surveys Submitted Per Facility,Number Surveys Required Proation/Days Active,Days Between Surveys,Ambient Temp C,Wind Speed MS,Fac Pressurized Days,Leak Rate CMH,Leak rate gps,leakrate m3/year,Unnamed: 39,sum leaks,Sum of Days Detection and Repair
3164,61,117,117.0,1533.0,82.0,167.29999999999998,14235,6.885199999999999,85.491233334,60314.352,85.491233334,0.0,2953.0
7442,24,51,51.0,438.0,46.0,34.900000000000006,6205,6.975,86.606250006,61101.0,86.606250006,0.0,3832.0
299,95,180,135.0,2238.0,105.0,118.5,16425,7.1465,88.735708341,62603.34,88.735708341,0.0,3527.0
3322,6,6,18.0,0.0,-48.0,6.0,2190,7.54,93.62166666,66050.4,93.62166666,0.0,0.0
230,20,20,60.0,0.0,220.0,50.0,7300,7.6,94.36666665999999,66576.0,94.36666665999999,0.0,866.0
606,3,3,9.0,0.0,63.0,3.0,1095,8.1,100.575000003,70956.0,100.575000003,0.0,24.0
3804,31,42,42.0,1668.0,87.0,31.8,5110,8.2,101.816666669,71832.0,101.816666669,0.0,467.0
160,80,117,117.0,3987.0,55.0,116.4,14235,8.303,103.095583336,72734.28,103.095583336,0.0,572.0
18346,17,24,24.0,694.0,67.0,39.444444446,2928,8.76,108.77,76737.6,108.77,0.0,192.0
7216,1,1,1.0,0.0,-5.0,3.6,365,9.0,111.75,78840.0,111.75,0.0,91.0
2438,86,138,138.0,2681.0,21.0,110.8,16790,9.2521,114.88024167,81048.39600000001,114.88024167,0.0,2137.0
18303,26,36,12.0,723.0,71.0,67.60000000000001,4380,9.306000000000001,115.54950003500001,81520.56,115.54950003500001,0.0,3224.0
26975,33,60,60.0,634.0,129.0,29.39,5860,9.34,115.971666661,81818.40000000001,115.971666661,0.0,2217.0
7136,8,8,24.0,0.0,-48.0,8.879999999999999,2920,9.51,118.082500001,83307.6,118.082500001,0.0,422.0
7976,36,75,75.0,540.0,260.0,32.12,9150,9.64228,119.72497666699999,84466.3728,119.72497666699999,0.0,1158.0
7858,57,90,90.0,2429.0,35.0,159.67999999999998,10950,9.707,120.528583317,85033.32,120.528583317,0.0,3809.0
18235,44,69,69.0,1137.0,-50.0,54.47,8004,9.9,122.925,86724.0,122.925,0.0,117.0
26801,80,183,183.0,2072.0,-284.0,230.6,21485,9.92,123.173333322,86899.2,123.173333322,0.0,30.0
7837,10,15,15.0,283.0,28.0,7.222222223,1830,10.02,124.415,87775.2,124.415,0.0,44.0
18162,18,28,42.0,536.0,194.0,36.08,5124,10.21,126.77416666699999,89439.6,126.77416666699999,0.0,402.0
7867,10,10,10.0,0.0,200.0,22.0,3650,10.25,127.27083334000001,89790.0,127.27083334000001,0.0,10.0
26358,23,30,30.0,1062.0,23.0,45.0,3660,10.32,128.14,90403.2,128.14,0.0,277.0
7800,43,60,90.0,1612.0,152.0,77.61,10980,10.36,128.63666666700001,90753.6,128.63666666700001,0.0,438.0
7924,52,72,72.0,1328.0,216.0,163.28,8784,10.418112,129.358224,91262.66112,129.358224,0.0,356.0
18237,64,120,120.0,1347.0,439.0,144.22,14600,10.81328,134.26489333,94724.3328,134.26489333,0.0,1202.0
80,16,16,48.0,0.0,260.0,21.68,5840,11.88,147.51,104068.8,147.51,0.0,0.0
7791,40,48,48.0,1050.0,350.0,58.86,5856,12.91,160.29916666600002,113091.6,160.29916666600002,0.0,935.0
8508,37,66,66.0,1665.0,46.0,87.72,8030,13.551,168.258250008,118706.76,168.258250008,0.0,1436.0
26229,113,132,132.0,4354.0,799.0,315.39,16104,13.802184,171.377118002,120907.13184,171.377118002,0.0,455.0
1647,31,38,57.0,1536.0,140.0,81.59,6954,14.13,175.447500001,123778.8,175.447500001,0.0,480.0
18246,82,159,159.0,2054.0,213.0,135.9,19345,14.634,181.70550000400002,128193.84,181.70550000400002,0.0,0.0
7834,34,66,66.0,540.0,550.0,87.22222223,8052,15.298489594000001,189.956245798,134014.7688368,189.956245798,0.0,150.0
7156,8,8,8.0,0.0,184.0,15.2,2920,16.37,203.26083334,143401.2,203.26083334,0.0,72.0
18270,100,156,156.0,4467.0,141.0,247.5,18980,16.791,208.48824998999999,147089.16,208.48824998999999,0.0,3701.0
7656,9,16,24.0,180.0,95.0,11.59,2928,16.971044000000003,210.723796333,148666.34544,210.723796333,0.0,540.0
7314,11,14,21.0,676.0,102.0,48.055555555,2562,17.76,220.52,155577.6,220.52,0.0,90.0
7599,11,16,24.0,378.0,95.0,25.000000002,2928,18.54,230.205,162410.4,230.205,0.0,394.0
921,129,231,231.0,4080.0,-383.0,212.20000000000002,28105,18.7499,232.81125833,164249.124,232.81125833,0.0,2281.0
3738,232,351,351.0,5117.0,661.0,324.25,42705,18.804000000000002,233.483,164723.04,233.483,0.0,9227.0
7971,85,135,135.0,2085.0,366.0,67.33,16470,18.82,233.681666666,164863.2,233.681666666,0.0,909.0
7727,107,248,186.0,1969.0,-333.0,320.85,22630,19.831,246.234916677,173719.56,246.234916677,0.0,3390.0
18161,58,102,102.0,2574.0,64.0,90.2,12410,23.727,294.610249993,207848.52,294.610249993,0.0,1114.0
17858,55,96,96.0,1662.0,540.0,76.58,11680,24.253315571999998,301.14533504,212459.044432,301.14533504,0.0,705.0
24114,82,177,177.0,2874.0,31.0,126.21000000000001,21535,24.608,305.549333314,215566.08,305.549333314,0.0,4636.0
18060,114,144,144.0,2730.0,342.0,75.96000000000001,16992,25.151,312.291583333,220322.76,312.291583333,0.0,439.0
7778,71,111,111.0,1437.0,156.0,84.17,13542,25.580000000000002,317.618333335,224080.8,317.618333335,0.0,651.0
18289,89,132,132.0,4740.0,41.0,105.8,16060,28.75,356.979166699,251850.0,356.979166699,0.0,1431.0
18229,105,165,165.0,1692.0,155.0,120.19,20130,29.651,368.166583333,259742.76,368.166583333,0.0,884.0
7783,19,27,27.0,816.0,76.0,41.388888889,3294,29.79,369.8925,260960.4,369.8925,0.0,106.0
4314,138,225,225.0,3093.0,357.0,89.13,27366,30.5103,378.836224995,267270.228,378.836224995,0.0,1821.0
2435,201,288,288.0,4431.0,880.0,290.4,34944,33.958,421.6451667,297472.08,421.6451667,0.0,24005.0
18074,82,144,144.0,4256.0,-20.0,183.8,17520,35.410000000000004,439.674166667,310191.60000000003,439.674166667,0.0,2268.0
7334,14,26,39.0,183.0,21.0,35.000000003,4758,39.42,489.46500000000003,345319.2,489.46500000000003,0.0,128.0
3323,20,20,60.0,0.0,-160.0,20.0,7300,44.31,550.182499983,388155.60000000003,550.182499983,0.0,138.0
7690,23,36,54.0,640.0,162.0,26.388888892,6588,45.36,563.22,397353.6,563.22,0.0,1119.0
8639,46,78,0.0,1320.0,202.0,126.11111111199999,9516,46.019999999999996,571.415,403135.2,571.415,0.0,1105.0
7665,46,78,78.0,1320.0,202.0,126.11111111199999,9516,46.019999999999996,571.415,403135.2,571.415,0.0,1105.0
2436,138,204,204.0,2907.0,658.0,216.1,24820,46.562,578.144833321,407883.12,578.144833321,0.0,12352.0
7452,23,32,48.0,889.0,114.0,44.166666668,5856,54.120000000000005,671.99,474091.2,671.99,0.0,372.0
7600,34,57,57.0,1016.0,89.0,93.055555559,6954,57.12,709.24,500371.2,709.24,0.0,1256.0
26946,239,471,471.0,5762.0,595.0,491.9,57305,70.94,880.838333326,621434.4,880.838333326,0.0,10352.0
17909,159,267,267.0,3132.0,2225.0,290.833333345,32574,72.3508679,898.356609755,633793.6028068999,898.356609755,0.0,4361.0
18260,169,243,243.0,6360.0,546.0,331.666666658,29646,96.972,1204.069,849474.72,1204.069,0.0,6671.0
26427,180,315,315.0,3795.0,1303.0,497.40000000000003,38430,98.53787200000001,1223.511910671,863191.75872,1223.511910671,894.0,6855.0
18136,65,93,93.0,2674.0,181.0,208.055555552,11346,101.91,1265.3825,892731.6,1265.3825,0.0,1891.0
7819,51,108,108.0,992.0,43.0,196.99,13176,115.044584,1428.47025133,1007790.55584,1428.47025133,0.0,3705.0
7785,72,102,102.0,3151.0,177.0,89.722222227,12444,115.83,1438.2225,1014670.8,1438.2225,0.0,467.0
7936,203,273,273.0,7324.0,807.0,467.14000000000004,33306,147.341968,1829.496102661,1290715.63968,1829.496102661,849.3,3051.0
932,533,891,891.0,11634.0,1449.0,946.0,93852,161.301,2002.820749967,1412996.76,2002.820749967,0.0,10842.0
18051,124,168,168.0,4920.0,-16.0,272.222222208,20496,175.98,2185.085,1541584.8,2185.085,0.0,7031.0
