FACILITYID,FACILITYNAME,FACILITYTYPE_CODE,FROMWANUM,FROMFACILITYID,CANCELDATE,REMOVALDATE,SUSPENDEDDATE,EFFECTIVEDATE,TERMINATIONDATE,LINKAGEPRODUCT,LINKAGETYPE
2109,CNRL CARIBOU D-062-C/094-A-16 001,CD,8402,NULL,NULL,NULL,NULL,1-Dec-11,NULL,Gas,PP
2109,CNRL CARIBOU D-062-C/094-A-16 001,CD,8402,NULL,NULL,NULL,NULL,1-Dec-11,NULL,Gas,PP
2109,CNRL CARIBOU D-062-C/094-A-16 001,CD,8402,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2109,CNRL CARIBOU D-062-C/094-A-16 001,CD,8403,NULL,NULL,NULL,NULL,1-Apr-00,1-Mar-04,Oil,PP
4274,PROGRESS BLUEBERRY C-065-D/094-A-13 002,CD,12675,NULL,NULL,NULL,NULL,1-Sep-00,1-Dec-03,Gas,PP
4274,PROGRESS BLUEBERRY C-065-D/094-A-13 002,CD,12988,NULL,NULL,NULL,NULL,1-Aug-00,1-Dec-03,Gas,PP
4274,PROGRESS BLUEBERRY C-065-D/094-A-13 002,CD,13933,NULL,NULL,NULL,NULL,1-Sep-01,1-Dec-03,Gas,PP
361,WHITECAP BOUNDARYLAKE 07-35-084-14 001,SB,2729,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
361,WHITECAP BOUNDARYLAKE 07-35-084-14 001,SB,2735,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,362,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,363,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,379,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,861,NULL,NULL,NULL,NULL,1-Apr-89,1-Mar-06,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,1495,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
363,WHITECAP BOUNDARYLAKE 06-03-085-14 002,SB,1545,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
361,WHITECAP BOUNDARYLAKE 07-35-084-14 001,SB,861,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
705,PROGRESS ALTARES B-082-G/094-B-08 002,CS,7047,NULL,NULL,NULL,NULL,1-Apr-89,1-Sep-94,Gas,PP
705,PROGRESS ALTARES B-082-G/094-B-08 002,CS,7047,NULL,NULL,NULL,NULL,1-Nov-94,1-Nov-94,Gas,PP
705,PROGRESS ALTARES B-082-G/094-B-08 002,CS,7047,NULL,NULL,NULL,NULL,1-Mar-95,1-Jun-98,Gas,PP
705,PROGRESS ALTARES B-082-G/094-B-08 002,CS,7047,NULL,NULL,NULL,NULL,1-Oct-06,NULL,Gas,PP
705,PROGRESS ALTARES B-082-G/094-B-08 002,CS,7637,NULL,NULL,NULL,NULL,1-Oct-06,NULL,Gas,PP
4799,CPEC MAXHAMISHLAKE A-018-J/094-O-11 006,B2,25976,NULL,NULL,NULL,NULL,1-Jun-10,NULL,Oil,PP
4799,CPEC MAXHAMISHLAKE A-018-J/094-O-11 006,B2,26951,NULL,NULL,NULL,NULL,1-Oct-11,NULL,Oil,PP
4799,CPEC MAXHAMISHLAKE A-018-J/094-O-11 006,B2,26961,NULL,NULL,NULL,NULL,1-Jun-12,NULL,Oil,PP
1771,CNRL BRAZION D-072-G/093-O-08 001,CD,10615,NULL,NULL,NULL,NULL,1-Aug-99,NULL,Gas,PP
1771,CNRL BRAZION D-072-G/093-O-08 001,CD,11997,NULL,NULL,NULL,NULL,1-Apr-00,NULL,Gas,PP
3479,SHELL SUNSETPRAIRIE 05-03-081-18 002,GP,NULL,7286,NULL,NULL,NULL,1-Sep-04,1-Feb-16,Gas,PP
3479,SHELL SUNSETPRAIRIE 05-03-081-18 002,GP,NULL,7554,NULL,NULL,NULL,1-Jul-06,NULL,Gas,PP
1987,CNRL BOUNDARYLAKE 12-17-085-13 001,B,NULL,7363,NULL,NULL,NULL,1-Apr-04,1-May-16,Gas,PP
2527,ENERPLUS TOMMY LAKES c-030-J/094-G-09 001,CS,4827,NULL,NULL,NULL,NULL,1-Mar-97,NULL,Gas,PP
1771,CNRL BRAZION D-072-G/093-O-08 001,CD,NULL,2394,NULL,NULL,NULL,1-Nov-96,NULL,Gas,PP
1771,CNRL BRAZION D-072-G/093-O-08 001,CD,NULL,4409,NULL,NULL,NULL,1-Dec-00,NULL,Gas,PP
1771,CNRL BRAZION D-072-G/093-O-08 001,CD,NULL,3504,NULL,NULL,NULL,1-Aug-99,NULL,Gas,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4461,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4528,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4541,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4735,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4832,NULL,NULL,NULL,NULL,1-Jun-07,NULL,Gas,PP
4576,CNRL LADYFERN B-047-H/094-H-01 001,GP,14557,NULL,NULL,NULL,NULL,1-Mar-02,1-Dec-11,Gas,PP
4576,CNRL LADYFERN B-047-H/094-H-01 001,GP,14645,NULL,NULL,NULL,NULL,1-Feb-03,1-Dec-11,Gas,PP
4576,CNRL LADYFERN B-047-H/094-H-01 001,GP,14665,NULL,NULL,NULL,NULL,1-May-02,1-Dec-11,Gas,PP
4576,CNRL LADYFERN B-047-H/094-H-01 001,GP,14665,NULL,NULL,NULL,NULL,1-Feb-03,1-Dec-11,Gas,PP
4576,CNRL LADYFERN B-047-H/094-H-01 001,GP,14665,NULL,NULL,NULL,NULL,1-Jan-04,1-Dec-11,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,4503,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,4566,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,4914,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,7123,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,8204,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,8204,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,8717,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,8808,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,10357,NULL,NULL,NULL,NULL,1-Jan-09,NULL,Oil,TP
1706,CNRL FIREWEED A-048-A/094-A-13 002,CD,12963,NULL,NULL,NULL,NULL,1-Feb-04,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,1549,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,1549,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,3108,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,3920,NULL,NULL,NULL,NULL,1-Apr-98,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9552,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9552,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9728,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9780,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9780,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10103,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,9817,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10100,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10101,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10103,NULL,NULL,NULL,NULL,1-Jan-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10104,NULL,NULL,NULL,NULL,1-Apr-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10110,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10122,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10417,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10417,NULL,NULL,NULL,NULL,1-Dec-98,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10418,NULL,NULL,NULL,NULL,1-Apr-98,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10418,NULL,NULL,NULL,NULL,1-Jan-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10418,NULL,NULL,NULL,NULL,1-Mar-05,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10442,NULL,NULL,NULL,NULL,1-Dec-97,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10450,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10887,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10889,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10889,NULL,NULL,NULL,NULL,1-Mar-05,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10889,NULL,NULL,NULL,NULL,1-Feb-11,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10892,NULL,NULL,NULL,NULL,1-Apr-98,1-Feb-99,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10892,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10893,NULL,NULL,NULL,NULL,1-Mar-98,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,10936,NULL,NULL,NULL,NULL,1-Mar-11,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11243,NULL,NULL,NULL,NULL,1-Jan-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11243,NULL,NULL,NULL,NULL,1-Jan-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11247,NULL,NULL,NULL,NULL,1-Apr-98,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11603,NULL,NULL,NULL,NULL,1-Apr-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11603,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11641,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11642,NULL,NULL,NULL,NULL,1-Apr-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11643,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11643,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11735,NULL,NULL,NULL,NULL,1-Jun-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,11735,NULL,NULL,NULL,NULL,1-Mar-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12022,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12022,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12114,NULL,NULL,NULL,NULL,1-Mar-00,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12116,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12117,NULL,NULL,NULL,NULL,1-Apr-99,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12392,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12438,NULL,NULL,NULL,NULL,1-Mar-00,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12466,NULL,NULL,NULL,NULL,1-Mar-00,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12655,NULL,NULL,NULL,NULL,1-Mar-00,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12665,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2642,PENGROWTH REDEYE D-060-L/094-H-07 001,CD,12699,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
282,BONAVISTA JEDNEY A-039-F/094-G-08 001,GD,1334,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Gas,PP
282,BONAVISTA JEDNEY A-039-F/094-G-08 001,GD,1334,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Gas,PP
282,BONAVISTA JEDNEY A-039-F/094-G-08 001,GD,8232,NULL,NULL,NULL,NULL,1-Jan-94,NULL,Gas,PP
282,BONAVISTA JEDNEY A-039-F/094-G-08 001,GD,20182,NULL,NULL,NULL,NULL,1-Dec-05,NULL,Gas,PP
282,BONAVISTA JEDNEY A-039-F/094-G-08 001,GD,20182,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,3953,NULL,NULL,NULL,NULL,1-Apr-89,1-Apr-89,Gas,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,3953,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,9017,NULL,NULL,NULL,NULL,1-Dec-01,1-Aug-04,Oil,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,9389,NULL,NULL,NULL,NULL,1-Aug-97,1-Aug-04,Oil,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,9927,NULL,NULL,NULL,NULL,1-Aug-97,1-Aug-04,Oil,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,17532,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
721,CNRL PEEJAYWEST A-021-G/094-A-15 001,SB,26352,NULL,NULL,NULL,NULL,NULL,NULL,Oil,PP
3971,CNRL HELMET A-067-K/094-P-07 002,CD,2839,NULL,NULL,NULL,NULL,1-Jan-00,NULL,Gas,PP
471,PPC GORDONDALE (AB) 10-10-079-10 001,TT,NULL,7064,NULL,NULL,NULL,1-Apr-89,1-Sep-15,Oil,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,9951,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,9951,NULL,NULL,NULL,NULL,1-Dec-06,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,10398,NULL,NULL,NULL,NULL,1-Jul-97,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,10440,NULL,NULL,NULL,NULL,1-Oct-97,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,11381,NULL,NULL,NULL,NULL,1-Sep-98,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,17951,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,17951,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2629,HURON RESOURCES REDCREEK 05-27-085-21 001,CD,24530,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2075,CNRL MIDWINTER (MOST IN HELMET) A-013-F/094-P-15 001,CD,9543,NULL,NULL,NULL,NULL,1-Apr-96,1-Mar-97,Gas,PP
2075,CNRL MIDWINTER (MOST IN HELMET) A-013-F/094-P-15 001,CD,9544,NULL,NULL,NULL,NULL,1-Apr-96,1-Mar-97,Gas,PP
2075,CNRL MIDWINTER (MOST IN HELMET) A-013-F/094-P-15 001,CD,9545,NULL,NULL,NULL,NULL,1-Apr-96,1-Mar-97,Gas,PP
56,PAVILION STODDART 14-26-085-20 002,B2,4924,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
56,PAVILION STODDART 14-26-085-20 002,B2,6287,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
56,PAVILION STODDART 14-26-085-20 002,B2,6878,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,6879,NULL,NULL,NULL,NULL,1-Apr-89,1-Dec-92,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,6880,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
56,PAVILION STODDART 14-26-085-20 002,B2,6923,NULL,NULL,NULL,NULL,1-Apr-89,NULL,Oil,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13135,NULL,NULL,NULL,NULL,1-Mar-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13135,NULL,NULL,NULL,NULL,1-Oct-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13136,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13137,NULL,NULL,NULL,NULL,1-Feb-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13137,NULL,NULL,NULL,NULL,1-Jun-05,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,750,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,1432,NULL,NULL,NULL,NULL,1-Jan-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,3820,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,7065,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,7947,NULL,NULL,NULL,NULL,1-Aug-00,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,8040,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,12312,NULL,NULL,NULL,NULL,1-Feb-08,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,12341,NULL,NULL,NULL,NULL,1-Aug-00,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,12345,NULL,NULL,NULL,NULL,1-Feb-00,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,12347,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,16736,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,16766,NULL,NULL,NULL,NULL,1-Sep-07,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,17758,NULL,NULL,NULL,NULL,1-Jan-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,19348,NULL,NULL,NULL,NULL,1-Jan-06,1-Aug-06,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,19349,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,19349,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,19781,NULL,NULL,NULL,NULL,1-Dec-05,1-Aug-06,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13576,NULL,NULL,NULL,NULL,1-Apr-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13576,NULL,NULL,NULL,NULL,1-Jun-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13577,NULL,NULL,NULL,NULL,1-Apr-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13578,NULL,NULL,NULL,NULL,1-Apr-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13600,NULL,NULL,NULL,NULL,1-Mar-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13651,NULL,NULL,NULL,NULL,1-Apr-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13665,NULL,NULL,NULL,NULL,1-Apr-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13939,NULL,NULL,NULL,NULL,1-Mar-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13940,NULL,NULL,NULL,NULL,1-Mar-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13991,NULL,NULL,NULL,NULL,1-May-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,13992,NULL,NULL,NULL,NULL,1-May-01,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,14133,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,14304,NULL,NULL,NULL,NULL,1-Dec-02,1-Dec-02,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15075,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15167,NULL,NULL,NULL,NULL,1-Jul-03,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15786,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15413,NULL,NULL,NULL,NULL,1-Sep-06,1-Sep-06,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15413,NULL,NULL,NULL,NULL,1-Aug-11,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15414,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
3815,PROGRESS BUBBLES C-079-A/094-G-08 003,CD,15786,NULL,NULL,NULL,NULL,1-Mar-09,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21059,NULL,NULL,NULL,NULL,1-Nov-07,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21061,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21100,NULL,NULL,NULL,NULL,1-Jun-06,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21101,NULL,NULL,NULL,NULL,1-Jun-06,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21102,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21150,NULL,NULL,NULL,NULL,1-Apr-06,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21151,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
1400,PROGRESS FLATROCK 10-35-084-17 003,B,8455,NULL,NULL,1-Apr-94,NULL,1-Feb-94,1-Apr-94,Oil,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21180,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21185,NULL,NULL,NULL,NULL,1-Jan-07,NULL,Gas,PP
4425,SEC CABIN A-052-J/094-P-04 001,CD,21186,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
2061,CNRL EAGLEWEST 06-09-085-18 001,B,5050,NULL,NULL,NULL,NULL,1-Nov-95,NULL,Oil,PP
668,CVE ENERGY SUNDOWN D-016-I/093-P-07 001,CS,20996,NULL,NULL,NULL,NULL,NULL,1-Feb-06,Gas,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,6029,NULL,NULL,NULL,NULL,1-Feb-95,NULL,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,6054,NULL,NULL,NULL,NULL,1-Feb-95,NULL,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,6059,NULL,NULL,NULL,NULL,1-Mar-96,NULL,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,6148,NULL,NULL,NULL,NULL,1-Feb-95,NULL,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,6153,NULL,NULL,NULL,NULL,1-Feb-95,1-Apr-97,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,9506,NULL,NULL,NULL,NULL,1-Feb-96,NULL,Oil,PP
1953,ISH DESAN B-005-D/094-P-07 001,SB,9507,NULL,NULL,NULL,NULL,1-Feb-96,NULL,Oil,PP
